ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
RUS,Russian Federation,Europe & Central Asia,1580293378849.8423,10912.089235161551,144820423.0,2540870320046.369,18664.64795157793,136132775.0,4375888457477.782,34039.28659675991,128554059.0,7249912571369.678,57363.023035880666,126386515.0,0.02004445917176496,0.021835902881354178,-0.001791443709589219,1.5178830414797062e-18,1792815456135.9622,29766324434740.555,0.8132260173840459,0.6974528791955978,0.2224143042481382,13,67,14,66,12,59,11,59
ITA,Italy,Europe & Central Asia,2065819238301.8225,34811.58465602652,59342867.0,2970263463906.624,57240.32678333955,51891099.0,4609131207772.563,110685.42653446695,41641717.0,6979965589509.529,197303.35830654568,35376821.0,0.016019962020846445,0.022826213294811406,-0.00680625127396496,-8.673617379884035e-19,1568774828940.8323,31135212552223.883,0.8354669024284832,0.7196937642400351,0.22571379021565552,8,28,10,27,11,25,12,23
PAK,Pakistan,South Asia,409515052040.8539,1629.7863435437462,251269164.0,1216392564832.111,3271.070181420193,371863793.0,2901233240175.1514,6216.508206894918,466698208.0,6035663106601.834,11811.459505126928,511000618.0,0.03540088611284682,0.026060806264097746,0.009340079848749076,0.0,1326784453837.458,30181230342056.52,0.7964097137694981,0.7273586003451608,0.2751378034548318,34,138,20,132,17,130,13,125
SAU,Saudi Arabia,Middle East & North Africa,882049258123.073,25971.073494506734,33962757.0,1820376745245.4067,38167.907501092,47693910.0,3347954467079.1367,56045.59138309639,59736268.0,5999429736466.979,84491.04917391557,71006690.0,0.025225944698837145,0.01552187159277148,0.009704073106065669,-5.204170427930421e-18,1340305446646.2063,26096618888566.6,0.6880581036075057,0.6816748650586268,0.2075287120628472,18,34,17,35,15,42,14,46
ESP,Spain,Europe & Central Asia,1412924704033.5063,29490.903607142747,47910526.0,2137627917372.2986,47578.37804125159,44928558.0,3405431639577.2637,90462.6334029138,37644622.0,5413201208746.442,163405.17104098422,33127478.000000004,0.01767340558223254,0.022528302170363564,-0.004854896588131024,0.0,1224907302479.657,27376328464524.406,0.839647418406305,0.7238742802178569,0.23208998360197328,14,31,15,29,14,28,15,28
KOR,"Korea, Rep.",East Asia & Pacific,1932745548315.1235,37371.144871892204,51717590.0,2755161894813.0654,61031.69298819762,45143134.0,3693514436614.284,115513.17364548187,31974833.0,5181891802237.273,237170.64263360263,21848791.0,0.0129766927165703,0.024314223868595615,-0.011337531152025314,-1.734723475976807e-18,769542867301.2904,37477737806498.055,1.0856851176520155,1.0015025049747057,0.2834336694757407,10,26,12,25,13,24,16,20
NLD,Netherlands,Europe & Central Asia,932026913987.8931,51129.52468074281,18228742.0,1616624631028.3665,85271.87081389017,18958475.0,2762700358798.7905,150215.84975735255,18391537.0,4432749939012.281,253191.225564485,17507518.0,0.02051860174000798,0.02104977529922587,-0.0005311735592178839,-6.179952383167375e-18,1111733801627.6816,18997466937570.816,0.8115764020003694,0.6958032638119214,0.22770696265015725,17,13,18,13,19,13,17,16
CHE,Switzerland,Europe & Central Asia,818705075197.716,91762.70104113828,8921981.0,1367952478459.265,146421.18129383714,9342586.0,2336298781047.45,255541.71097941228,9142534.0,4008107894384.078,439190.2652267514,9126131.0,0.020899350614504614,0.020601668642701743,0.00029768197180287233,-4.87890977618477e-19,976271815673.4174,16996586017309.062,0.7985393883239433,0.6827662501354952,0.22066567436967763,19,3,19,3,20,3,18,3
BRA,Brazil,Latin America & Caribbean,1991068635861.1792,9391.896406119578,211998573.0,2766136659503.5703,12718.495448843072,217489299.0,3245918469730.8584,16654.62589610453,194895910.0,3912043874133.9707,23946.783511298854,163364064.0,0.008886690392524557,0.012315615548305615,-0.0034289251557810554,-2.168404344971009e-18,804053624636.2148,18631109402595.56,0.9006304512235763,0.8470746440102094,0.15307767038669567,9,71,11,75,16,84,19,92
ISR,Israel,Middle East & North Africa,422894187122.11914,45050.94716653123,9387021.0,982614040727.0405,75050.4013395412,13092722.0,2061372608168.7654,123670.12551471253,16668314.999999998,3788650160817.257,191859.1424748852,19747040.0,0.028850566808355124,0.01906536133192817,0.009785205476426955,0.0,969013217196.8469,17499661564782.729,0.8394765999722015,0.8330933614233227,0.22005074566032554,32,20,23,21,22,21,20,24
MEX,Mexico,Latin America & Caribbean,1351001972185.5928,10323.946018431547,130861007.0,2132359805936.3823,14316.30176889408,148946274.0,2851664565177.817,19503.661953804363,146211751.0,3472954290322.3174,26663.994834643418,130248836.0,0.012423145966610948,0.01248484334457855,-6.169737796760202e-05,-8.267041565201971e-19,798982734221.7614,15902669057409.71,0.8264302471404076,0.7728744399270406,0.1488050560450499,15,68,16,71,18,76,21,86
MYS,Malaysia,East Asia & Pacific,412767397953.5922,11608.391751439758,35557673.0,975978424041.8376,22036.203393457017,44289772.0,1809111520673.79,39030.53608521254,46351183.0,3149998549269.337,71548.39913607055,44026122.0,0.026740434711148894,0.023929550898415013,0.002810883812733879,1.3010426069826053e-18,764537503518.9304,12884875050203.264,0.915032090515137,0.8308494778378273,0.2632626110949559,33,64,24,58,24,53,22,51
SWE,Sweden,Europe & Central Asia,581372334803.1775,54810.25639798566,10606999.0,1060745996806.34,93791.3969604965,11309630.0,1848344718067.1326,161818.70598131942,11422318.0,3132882380264.626,275614.58996938355,11366896.0,0.022162070326387215,0.021251659732637953,0.0009104105937492638,-1.8431436932253575e-18,720421621102.9642,15095519810184.088,0.8153749598707368,0.6996018216822888,0.22655972643067465,22,12,22,11,23,11,23,12
NGA,Nigeria,Sub-Saharan Africa,526843403945.6085,2264.245254777512,232679478.0,1168076010761.3916,3252.012758445642,359185556.0,2175646305844.8955,4867.548799555355,446969593.0,3085030802540.461,6470.991424584021,476747781.0,0.023255441614924512,0.013816945372515902,0.00943849624240861,0.0,672342855562.7107,12825192687459.328,0.8185198828550544,0.7452454145458132,0.13488156826199799,24,129,21,133,21,135,24,138
ARE,United Arab Emirates,Middle East & North Africa,448748613358.5682,40694.96360825816,11027129.0,871958276315.8768,56740.81043262753,15367392.0,1615474070920.082,78902.57629081325,20474288.0,3039256061764.6235,116293.76635526454,26134299.0,0.025169805238665067,0.0138159883930075,0.01135381684565757,-1.734723475976807e-18,709240084144.7157,13018797384976.957,0.6581891050831413,0.6518058665342623,0.20838901975429489,28,24,31,28,27,31,25,39
PHL,Philippines,East Asia & Pacific,441218237452.0684,3808.7384269858544,115843670.0,954330500247.3967,7102.076923456552,134373439.0,1745105072036.7676,13306.475686013071,131147053.0,2902417285000.631,25410.33774002701,114221909.0,0.024786310431241715,0.024971816790559556,-0.00018550635931784172,4.0657581468206416e-19,649030073249.9446,13035226064494.727,0.7438268172813107,0.6596442046040009,0.25121050021342073,30,113,27,108,25,98,26,90
IRL,Ireland,Europe & Central Asia,508869319900.12964,96834.9521800081,5255017.0,970187064930.6873,162509.25285461766,5970042.0,1719371963063.2769,301211.4635768502,5708189.0,2866489088003.7188,542267.1237133698,5286120.0,0.022745421064758405,0.022667772669204923,7.764839555348425e-05,-2.3174821436877657e-18,676758508620.1029,11767234627973.441,0.883845185435842,0.7680720472473941,0.24437219297186846,26,2,26,2,26,2,27,1
BEL,Belgium,Europe & Central Asia,540662808289.65234,46057.90305926207,11738763.0,913798365134.7249,76977.98004084312,11870906.0,1605693918005.2012,140546.27059537166,11424664.0,2814245169120.0225,254433.0388700778,11060848.0,0.021705967750077187,0.02248866218073492,-0.0007826944306577328,6.505213034913027e-19,701611741867.9087,11384083287015.906,0.8084760533007678,0.6927029151123197,0.22810874327124797,23,18,28,18,28,17,28,15
BGD,Bangladesh,South Asia,332056505597.59717,1913.1826620983175,173562364.0,765710147791.9854,3566.267840956852,214709097.0,1444695396234.6575,6401.607640511482,225676967.0,2493445293608.1504,11953.43690979072,208596516.0,0.02652783596221256,0.02410856150013075,0.0024192744620818133,-3.903127820947816e-18,458561201366.50134,13735765885023.473,0.7624360436474056,0.6933849302230682,0.26948521799743413,41,135,34,129,29,127,29,124
VNM,Viet Nam,East Asia & Pacific,389206265822.6526,3853.997266782136,100987686.0,798839724595.1033,7261.591257638002,110008908.0,1418729130823.2422,13738.519012668658,103266526.0,2370225437301.285,25846.165922418248,91705108.0,0.023771459229096695,0.025040150117578326,-0.0012686908884816316,2.168404344971009e-19,539308303920.21985,13392491447861.332,0.926893685465542,0.8427110727882323,0.27198591659428223,36,112,32,105,30,93,30,87
IRQ,Iraq,Middle East & North Africa,199793108942.4089,4339.365011336035,46042015.0,544361147952.5264,7568.060726100849,71928750.0,1198067070717.1328,13147.640701999637,91124111.0,2286090533359.173,22713.48211511465,100649056.0,0.032069948304247926,0.021779350622413655,0.01029059768183427,1.734723475976807e-18,517645025929.76154,10435645756833.31,0.8432815452412744,0.8368983066923956,0.22035769391461654,52,105,42,103,34,100,31,96
