ISO3,g_pop_pct,g_agg_A_pct,g_agg_B_pct,g_agg_fitted_pct,oadr_2024,oadr_2050,oadr_2100,pressure_2050_pct,pressure_2100_pct,benefit_shortfall_2050_pct,benefit_shortfall_2100_pct,benefit_shortfall_2100_fitted_vs_B_pct,debt_wedge_pp_per_100pct_debt,doubling_years_A,doubling_years_B,doubling_delay_years,npv_ratio_B_over_A,gdp_2100_ratio_B_over_A
COL,-0.1530013255176657,1.0573511912838074,0.8978130403011678,1.1620465432815048,0.1471570085441169,0.3303889552932157,0.5818744489552156,22.451459061439593,39.5410626182152,-0.5083237194060009,-11.418663074449753,-18.193825493624193,0.15953815098263946,58.0,67.0,9.0,0.9778007142278462,0.8858133692555025
COM,1.0405130484901672,2.3846133882025056,2.459681794458016,2.2468329709655563,0.0575938558875978,0.0898511880012196,0.2083760432415395,15.60082870238387,36.18025569397776,3.0639432129440536,5.871085002290521,17.558407107077322,-0.07506840625551049,50.0,46.0,-4.0,1.0342815001213312,1.0587108500229052
CPV,-0.30292318799192336,0.9857652090611325,0.7945163575470489,0.9606476489656913,0.0765069166263425,0.1773167013660278,0.5144259126167877,23.176558301524203,67.23913801535468,0.5904293840160113,-13.527965694519894,-11.861415067871883,0.19124885151408366,53.0,58.0,5.0,0.9804519550063593,0.8647203430548009
CRI,-0.4030228225040147,0.8293543012189554,0.601342182318525,0.9805622335475278,0.17725093199404943,0.3841561499902629,0.6551179156042569,21.67301157001305,36.959913735531174,-1.8392960186533691,-15.910561569732284,-25.039377145486064,0.22801211890043038,59.0,70.0,11.0,0.962977120525216,0.840894384302677
CUB,-0.8912554101729028,0.44385182928449757,0.07899219698236354,0.6153261930973972,0.2613357335677491,0.5675874834581303,0.651138434523588,21.718709328779486,24.915782684375458,-9.88102822125575,-24.216782324406914,-33.47642813825373,0.36485963230213403,55.0,74.0,19.0,0.9026320441695163,0.7578321767559308
CUW,-0.5680130328803183,0.7204072369917869,0.5002101853764646,0.8483882479136454,0.3158087209246374,0.40488895900810185,0.5550792928950857,12.820702285315358,17.576439664804138,-3.3120921534930625,-15.409630303289902,-23.249887024490377,0.22019705161532235,52.0,66.0,14.0,0.9541245211400912,0.845903696967101
CYP,-0.08289166166248645,1.9237611082625443,1.8085319554289012,1.9920050032001173,0.23247359074738566,0.4230769688098615,0.6173091853587611,18.198926056490972,26.553948918419383,-1.1121661570973385,-8.384906909732749,-13.015436690964666,0.11522915283364299,39.0,41.0,2.0,0.97248388935121,0.9161509309026724
CZE,-0.35004899770982567,1.7186287011736066,1.5848561359447593,1.8140514886797607,0.33577449467351955,0.5403134463118631,0.5394881276575608,16.09155712786407,16.066977576188933,-6.386618765618135,-9.66698245314861,-15.986145656049821,0.13377256522884712,37.0,41.0,4.0,0.9432481083604569,0.9033301754685138
DEU,-0.2317119613286237,1.666633729210214,1.569356573030179,1.7522466164765185,0.3744510093567971,0.5439037009234078,0.6181947645230292,14.525363460968723,16.509363016137048,-5.114646101231946,-7.126389004584121,-12.976886744955884,0.097277156180035,38.0,42.0,4.0,0.9500109810054274,0.9287361099541589
DNK,-0.02538084191743623,1.8203965377788234,1.7806234773372551,1.8514904825887424,0.3357586808873112,0.4098737913664514,0.5320337625485607,12.207392234305777,15.845718750816879,-0.896822847451928,-2.977524286232125,-5.2434224129392355,0.03977306044156831,38.0,39.0,1.0,0.9845570331923105,0.9702247571376789
DOM,0.028176809956395425,1.4282192850763042,1.3327823383717916,1.4224066753250866,0.1319101962830892,0.2469274803634295,0.5600600911634828,18.71936266651477,42.45768006906393,0.7644657398126586,-6.9964088901033445,-6.584648946537641,0.09543694670451267,48.0,49.0,1.0,0.9943407151446887,0.9300359110989666
DZA,0.4214249244236407,2.195451242692623,2.1815328419110798,2.1374264905080236,0.1205729837040576,0.2692408664743041,0.515358129868359,22.330115603272034,42.742421563796455,1.3651290100372915,-1.0522234462772007,3.4088980541784553,0.013918400781543286,39.0,38.0,-1.0,1.0087424748828602,0.9894777655372279
ECU,0.06764157492827223,1.3218691540944987,1.2315627553146118,1.3527123690254133,0.1357268215199409,0.2571324402366439,0.5514370747520899,18.944850940819105,40.628452694670464,0.9112775806789042,-6.633059832329236,-8.79620759828299,0.09030639877988678,53.0,54.0,1.0,0.9966893187097523,0.9336694016767076
ESP,-0.4854896588131024,1.5144158449765508,1.3126301356968764,1.6492293963436488,0.3440208009043174,0.7117674960517493,0.6652276508330841,20.689664525538774,19.336843850267766,-8.521734187161567,-14.217669510444054,-22.571514090292975,0.20178570927967437,38.0,42.0,4.0,0.9261179977332624,0.8578233048955595
EST,-0.6574321989945865,1.475609633177224,1.2574084639535128,1.6607757922543405,0.34818949867948445,0.5152801913410692,0.5740300250242919,14.798843540522604,16.486138358603924,-7.083427254299545,-15.281220290897101,-26.40250303863163,0.21820116922371124,36.0,40.0,4.0,0.9275158171479736,0.8471877970910291
ETH,1.3459158241970108,2.694117669901596,2.7777162473601362,2.8142734203124546,0.063381632201072,0.0981838660278337,0.3679523357129015,15.490902114409902,58.05346485013337,4.035094466478872,6.55966945826616,-2.740104110093544,-0.08359857745854037,45.0,40.0,-5.0,1.0446021857447663,1.0655966945826616
FIN,-0.26258766392275285,1.7227824798062925,1.6358986373069786,1.7856818133985124,0.39231269974520966,0.44337630277755463,0.5628602709329971,11.3016046400106,14.347235541917222,-2.0610373868839904,-6.3898829588795785,-10.759500023093604,0.08688384249931382,35.0,36.0,1.0,0.9731569351483976,0.9361011704112042
FJI,-0.07192434407606443,2.134888963568652,2.0506907255720788,2.218661306086777,0.12227800550864439,0.21287240740712227,0.433837588572714,17.408887765353136,35.4796094987045,0.4060169060852159,-6.1986240284670036,-11.98453437310315,0.0841982379965734,31.0,31.0,0.0,0.9912562437409319,0.9380137597153299
FRA,0.03773267533673567,2.0212135958032142,1.9946251922839213,2.0489189183683534,0.3614619225015806,0.4716814210378596,0.5662551032420373,13.04926996939206,15.665691681246487,-1.2620825867196706,-2.0004389760168384,-4.042349437412773,0.02658840351929294,35.0,36.0,1.0,0.9882353737233348,0.9799956102398317
FSM,0.1636003652428086,2.5222731378531793,2.4894681756685935,2.5149979751227605,0.0994419369258944,0.1051216273993564,0.3576278457419269,10.571156460648448,35.963483495744505,1.276844335672389,-2.4623541535374494,-1.9215627731800522,0.032804962184585645,25.0,24.0,-1.0,1.0032765368464285,0.9753764584646255
GAB,1.3161203847549283,2.665290516369681,2.7487814538567124,2.435295442987915,0.0729644160053538,0.1416722225010626,0.3210569610159346,19.41661843639882,44.0018544097409,3.245265284687693,6.55095255418392,26.902560807945598,-0.08349093748703136,47.0,44.0,-3.0,1.0390726087740725,1.0655095255418394
GBR,0.09483748834326446,2.008684698088215,1.9828429174003226,2.019283891194063,0.3189406112810818,0.4363201168797653,0.5555368263028571,13.680293491857554,17.41819030419,0.11176220765589662,-1.9448149766600586,-2.731514577092431,0.02584178068789217,37.0,37.0,0.0,0.9968131591243967,0.9805518502333995
GEO,-0.3271796460549048,1.831869460685661,1.6960092196183059,1.9038334118608977,0.2604311637360675,0.3772790232189678,0.5075299912741243,14.48670803473117,19.488066788676555,-2.8930533421957505,-9.810194215001388,-14.610443859122778,0.13586024106735511,35.0,36.0,1.0,0.9620590919868701,0.9018980578499861
GHA,0.8868178031064031,2.311279212073994,2.3722183581868004,2.1919693810660874,0.0603709472836259,0.0995467795972155,0.227622904482689,16.48918628517447,37.70404718238138,2.8101399802850313,4.740298319058067,14.681578877477964,-0.06093914611280671,49.0,48.0,-1.0,1.0300893036564545,1.0474029831905807
GIN,1.0189324478265118,2.452720591446605,2.5247028426078466,2.468816956218439,0.0605718919811571,0.0776055272436583,0.2362745448137412,12.812135250422765,39.007291515220004,3.49069427945079,5.623057700150347,4.33881700498191,-0.07198225116124175,45.0,41.0,-4.0,1.0380880021165617,1.0562305770015037
GNB,0.9883156094660355,2.4307374784316145,2.501289957645237,2.2854020341351524,0.05672316655462719,0.0798032014401263,0.2066552840332216,14.068890417687086,36.43225450649029,3.3893753348659406,5.508347202640729,17.830247458637395,-0.07055247921362272,46.0,42.0,-4.0,1.0364796680720072,1.0550834720264073
