ISO3,g_pop_pct,g_agg_A_pct,g_agg_B_pct,g_agg_fitted_pct,oadr_2024,oadr_2050,oadr_2100,pressure_2050_pct,pressure_2100_pct,benefit_shortfall_2050_pct,benefit_shortfall_2100_pct,benefit_shortfall_2100_fitted_vs_B_pct,debt_wedge_pp_per_100pct_debt,doubling_years_A,doubling_years_B,doubling_delay_years,npv_ratio_B_over_A,gdp_2100_ratio_B_over_A
KWT,0.8759474985853961,2.1364186288887264,2.503980074201288,2.1364186288887264,0.0587160933259967,0.233192520540213,0.3809492292152873,39.71526498629745,64.87986642779946,9.82346225921098,32.22656918600724,32.22656918600724,-0.36756144531256174,54.0,42.0,-12.0,1.1434586487850127,1.3222656918600721
LAO,0.23033572977313282,2.6360123777326745,2.646143115409392,2.6360123777326745,0.0717879872732977,0.1533131162837616,0.4695034176282611,21.356374806845718,65.40139032465922,1.5134875590460783,0.7729076927923684,0.7729076927923684,-0.010130737676717835,26.0,25.0,-1.0,1.0065961453962378,1.0077290769279237
LBN,0.28179774583694644,1.9991765343862293,1.9907459539408214,1.9991765343862293,0.1559540900482619,0.370606302300679,0.6880808667088352,23.763807809464332,44.12073235757396,1.43989809064482,-0.6386758538007298,-0.6386758538007298,0.008430580445407954,45.0,46.0,1.0,1.001556577954007,0.9936132414619927
LBR,1.0708167614988493,1.974004062558955,2.3725963634139324,1.974004062558955,0.0569685678449868,0.0869730628991513,0.2420431763896413,15.266850859900083,42.48714432285679,20.489193105591696,35.38198949918083,35.38198949918083,-0.39859230085497743,,48.0,,1.2229136535775935,1.3538198949918085
LBY,0.3707789431548931,2.0453232589010653,2.087375134141577,2.0453232589010653,0.073350643280766,0.2545539634120452,0.4609135016576175,34.703712472934015,62.837008789870865,7.939351084342605,3.2475611945986804,3.2475611945986804,-0.042051875240511905,45.0,41.0,-4.0,1.0591161409633132,1.032475611945987
LKA,-0.11007630603424015,2.366034298157925,2.245850420060154,2.366034298157925,0.1974348921053021,0.3856465021115828,0.6365425863653501,19.532844372103078,32.2406328272436,-0.8448925223490167,-8.72924317643886,-8.72924317643886,0.12018387809777063,29.0,29.0,0.0,0.9797543701400094,0.9127075682356115
LSO,0.4374514488417071,1.8475621791035097,1.857907822672896,1.8475621791035097,0.0736992399675378,0.0839423654266233,0.30839441946528756,11.389854965071182,41.844993191398665,3.0387400711198387,0.7893681226644578,0.7893681226644578,-0.01034564356938647,45.0,43.0,-2.0,1.0206865017729203,1.0078936812266446
LTU,-1.1328758806588863,1.2802385504266867,1.0093473875444003,1.2802385504266867,0.3305669829746076,0.4373416028384771,0.5060969053097916,13.230044903548984,15.309965343655247,-7.667068557836176,-18.60670470787066,-18.60670470787066,0.27089116288228615,29.0,35.0,6.0,0.9065256814137697,0.8139329529212933
LUX,0.1389352484992447,1.7019321485708085,1.661281588571614,1.7019321485708085,0.2369295626207623,0.38173862877395254,0.5046180808287812,16.111903662481186,21.298232067244832,1.8759186785462845,-3.042206971838324,-3.042206971838324,0.040650559999194646,47.0,47.0,0.0,1.0035455122696868,0.9695779302816168
LVA,-0.9269723766114691,1.4109952689889471,1.1244582370345928,1.4109952689889471,0.3480757202909688,0.4800308216307214,0.5129428476580896,13.790988386936231,14.736530523568339,-8.591453705738939,-19.568809563907653,-19.568809563907653,0.2865370319543543,33.0,38.0,5.0,0.9156997297209849,0.8043119043609236
MAC,-1.0223542568706878,1.03392594147077,0.8167060738500437,1.03392594147077,0.2176815936682991,0.481473926193848,0.5715535689813301,22.118265402242184,26.25640318732035,-2.860299569016722,-15.218014372188426,-15.218014372188426,0.2172198676207264,39.0,43.0,4.0,0.948479998093812,0.8478198562781157
MAR,-0.00681761453671487,1.886913456648228,1.8204983859598844,1.886913456648228,0.1379106605929784,0.2849928531104981,0.5844388128757045,20.665034297211413,42.37807362844731,2.8060190375942984,-4.9222733572088835,-4.9222733572088835,0.0664150706883436,38.0,37.0,-1.0,1.006316240752222,0.9507772664279112
MDA,-0.9380962572578273,1.3291170622691797,0.9164858367096355,1.3291170622691797,0.2047964277218941,0.3726245567126506,0.5432318908041974,18.19487580216296,26.52545734547119,-11.386847329667283,-26.918850950251173,-26.918850950251173,0.41263122555954423,34.0,44.0,10.0,0.874548226155581,0.7308114904974884
MDG,1.2921270421463718,2.091710644926667,2.591444370992751,2.091710644926667,0.0579291325767488,0.0897088378228053,0.24535967833618938,15.48596256019411,42.355144539946075,23.89055679667664,46.1988699489289,46.1988699489289,-0.4997337260660838,,52.0,,1.273316698488663,1.461988699489289
MDV,-0.13890956083259912,2.2056829185544626,2.083512733593032,2.2056829185544626,0.0723493944977154,0.280814027569385,0.628282547748708,38.8135974763759,86.84005610697231,-0.09150138897390248,-8.866920946933643,-8.866920946933643,0.12217018496143046,32.0,35.0,3.0,0.9785334593622904,0.9113307905306633
MEX,-0.006169737796760202,1.257417891956583,1.1951688031272838,1.257417891956583,0.1262777205422721,0.2921926688434193,0.6187167248230871,23.138893194196232,48.996507235492,1.256150969669978,-4.620766317254754,-4.620766317254754,0.06224908882929928,56.0,58.0,2.0,0.9980199386508791,0.9537923368274523
MKD,-0.9839901273051512,1.3034892097569177,0.9314028365596512,1.3034892097569177,0.2376537631436256,0.419973983639514,0.5642023975529386,17.671674038912798,23.74052024633685,-8.517510051951804,-24.631867306092904,-24.631867306092904,0.3720863731972666,34.0,39.0,5.0,0.9076992057757896,0.7536813269390711
MLI,1.5475268394181416,3.0316560354896493,3.30589356521478,3.0316560354896493,0.04703506789738951,0.0599337550920252,0.18337873926029427,12.742355389552138,38.98766334521906,11.322093485398032,23.173103137978977,23.173103137978977,-0.2742375297251305,46.0,35.0,-11.0,1.1368755656828988,1.2317310313797898
MLT,-0.5327973317134469,1.5181195032024273,1.4442177501945195,1.5181195032024273,0.3608096098371164,0.5094596106743365,0.6349494034133817,14.119901376915282,17.597907209290316,-0.03410390749643,-5.461717933411969,-5.461717933411969,0.07390175300790794,37.0,38.0,1.0,0.9828824372365758,0.9453828206658803
MMR,-0.12240145349339891,2.442609550675355,2.3927616514830117,2.442609550675355,0.106725707047372,0.192462659421828,0.3416555744472418,18.03339277353302,32.01249107636197,0.9873806454877565,-3.717576632034325,-3.717576632034325,0.04984789919234359,27.0,27.0,0.0,0.9938467706360548,0.962824233679657
MNE,-0.8844018325903168,1.360732531049578,1.0512342993177821,1.360732531049578,0.2734221892885348,0.42597732071102634,0.6122621406096526,15.579471505931963,22.392554978906613,-6.972139756931394,-20.96019946253821,-20.96019946253821,0.3094982317317958,32.0,37.0,5.0,0.9123722763828297,0.790398005374618
MNG,0.6085649094744447,2.9245005902892234,2.9965247278925093,2.9245005902892234,0.0799161796127629,0.1955479944681231,0.37177843904376795,24.46913696521266,46.52104753320736,4.088304114086871,5.626420125973808,5.626420125973808,-0.07202413760328576,31.0,28.0,-3.0,1.0596646259046405,1.0562642012597383
MOZ,1.451244821671221,3.1220120172328407,3.133571960786405,3.1220120172328407,0.059781186459135,0.0704496293670602,0.2162108217927786,11.784581996414188,36.167034245895266,-1.106680578213881,0.8824263376522312,0.8824263376522312,-0.011559943553564322,38.0,38.0,0.0,1.0056621691834577,1.0088242633765223
MRT,1.5755293141426325,2.5588783664372694,3.0045481401141663,2.5588783664372694,0.05931223034764009,0.09118705471989769,0.1804861873627408,15.374072798381262,30.429843272606256,19.770578151218988,40.31350128002131,40.31350128002131,-0.44566977367689675,73.0,46.0,-27.0,1.232760768549374,1.4031350128002131
MUS,-1.0285656215698573,0.3518352173373065,0.16990518188488524,0.3518352173373065,0.2077776844933255,0.3830630621145641,0.5690773126113509,18.436198432410066,27.38875996231595,-3.0447204040744857,-12.913370984902073,-12.913370984902073,0.18193003545242123,55.0,61.0,6.0,0.9593831602212403,0.8708662901509792
MWI,1.3219463211397486,2.6874229727435983,2.888888039751204,2.6874229727435983,0.050840047615766396,0.0775664512312117,0.2613005851631152,15.256958808818458,51.39660512081844,9.249238018049066,16.54571936402318,16.54571936402318,-0.20146506700760536,51.0,40.0,-11.0,1.1233386034028898,1.1654571936402318
MYS,0.2810883812733879,2.534003091381375,2.530626676377252,2.534003091381375,0.11636611864327862,0.2439722182928005,0.5313204889203864,20.965915262732064,45.65938050655055,0.8057703546848538,-0.2562785845998561,-0.2562785845998561,0.003376415004123154,29.0,29.0,0.0,1.0040980057235986,0.9974372141540016
NAM,0.8763131088077558,2.047509516462831,2.228384612880734,2.047509516462831,0.0647813936665903,0.10714026082531489,0.3224112097890029,16.53873971540849,49.76910676672892,10.054967711746766,14.736163169104909,14.736163169104909,-0.18087509641790295,56.0,45.0,-11.0,1.112569050136724,1.147361631691049
NER,1.5945196596216238,2.703245888467353,3.2604706883726275,2.703245888467353,0.05505953389361929,0.048647302929618,0.1312038805536098,8.835400427400932,23.829457184855443,23.28973034223727,52.72837760879996,52.72837760879996,-0.5572247999052746,67.0,40.0,-27.0,1.3172863455989263,1.5272837760879998
NGA,0.9438496242408609,2.3358529755940984,2.547732606035005,2.3358529755940984,0.0512402775394268,0.0669326318363829,0.1726175317033984,13.062503766667078,33.68786040836292,10.72699362704883,17.471847029089858,17.471847029089858,-0.21187963044090666,48.0,40.0,-8.0,1.1080163184511616,1.1747184702908984
NIC,0.28850853672521953,1.4255746828812468,1.4084808508129047,1.4255746828812468,0.1086838299984411,0.2605199970566935,0.6483600296884786,23.970446851240908,59.65561111508293,5.722757239321963,-1.2907289522633203,-1.2907289522633203,0.017093832068341974,66.0,65.0,-1.0,1.0413565173107653,0.9870927104773667
NLD,-0.053117355921788394,1.8624890270994323,1.805963813830335,1.8624890270994323,0.3456931869645581,0.4815819190404024,0.5891260460931977,13.930905704825944,17.041876100196255,-1.2174279706879343,-4.204949002979608,-4.204949002979608,0.05652521326909715,37.0,39.0,2.0,0.9796215080513672,0.9579505099702038
NOR,-0.039042631556491236,1.5667496673627017,1.4835714686819443,1.5667496673627017,0.2894045676683328,0.3914143677578419,0.5371862105814081,13.524816519358316,18.561773744947985,-0.2665376804905195,-6.125878205302271,-6.125878205302271,0.08317819868075751,45.0,45.0,0.0,0.9872420700511634,0.9387412179469774
NPL,0.0933639313539128,2.52916942564048,2.4439711347277613,2.52916942564048,0.0982471905170057,0.17975050392263212,0.6071053405671573,18.29573985543321,61.7936591746176,4.594522794540601,-6.26988976070505,-6.26988976070505,0.08519829091271913,27.0,25.0,-2.0,1.0122400564033103,0.9373011023929495
NZL,0.14294550294342073,2.1614212118213465,2.1408297989305076,2.1614212118213465,0.2834885219085925,0.3949405555633536,0.5826010987820057,13.9314478379727,20.551135363775277,0.8964847023263722,-1.552765706573711,-1.552765706573711,0.020591412890838892,35.0,34.0,-1.0,1.0012075586704503,0.9844723429342629
OMN,1.0902295660077421,2.6592996612495137,2.7935127860279096,2.6592996612495137,0.0407918567151998,0.1926199263520755,0.5941122388375253,47.22019095549083,145.64481410725983,7.605908266012507,10.738565862594562,10.738565862594562,-0.13421312477839634,47.0,40.0,-7.0,1.083361774167693,1.1073856586259456
PAK,0.9340079848749075,3.445446085412715,3.6064835515727487,3.445446085412715,0.0782153769877353,0.1269001745349823,0.3049627941113444,16.224453479893235,38.99013286852337,9.510358411031206,13.01930674513374,13.01930674513374,-0.16103746616003348,27.0,23.0,-4.0,1.113356288988803,1.1301930674513376
PAN,0.35296593714432906,1.6479114289723995,1.6538556037935093,1.6479114289723995,0.1472136913328919,0.2847417330969943,0.5340975154908667,19.342068697476822,36.28042410016884,1.6786072319946665,0.45277924798254876,0.45277924798254876,-0.00594417482110976,54.0,51.0,-3.0,1.007671607757561,1.0045277924798255
PER,0.1435887360563034,1.4069870072112929,1.3524476748898553,1.4069870072112929,0.1297779118871695,0.2657477619202221,0.5625562938352813,20.47711802847209,43.34761483328338,3.3037019549165825,-4.060259291902013,-4.060259291902013,0.05453933232143753,57.0,57.0,0.0,1.0171820087513068,0.9593974070809799
PHL,-0.018550635931784173,2.3999766527752735,2.330242681300422,2.3999766527752735,0.0901219886360699,0.1480751442020366,0.3446663069351058,16.430523387582223,38.24441872082242,5.096169784755555,-5.161791845458074,-5.161791845458074,0.06973397147485155,30.0,28.0,-2.0,1.0238093481734534,0.9483820815454193
PNG,0.7456632690761783,3.042877071600379,3.243791728128955,3.042877071600379,0.0708122869367464,0.11137558146959979,0.2315963564828745,15.728284777624376,32.70567390229179,11.612662829222774,16.496977090701836,16.496977090701836,-0.20091465652857626,34.0,27.0,-7.0,1.1315928433867197,1.1649697709070184
POL,-0.9079289038166982,1.3390364208450245,1.0983553747589454,1.3390364208450245,0.3246515823549104,0.5633082485384734,0.6457787349989338,17.351162882140603,19.891439626281137,-9.201823697340728,-16.716321719663775,-16.716321719663775,0.2406810460860791,34.0,40.0,6.0,0.9113571887779016,0.8328367828033623
PRI,-1.5534709786481342,-0.25421026919995393,-0.37294973415430743,-0.25421026919995393,0.2633933433407526,0.4704062973154383,0.7392699853065761,17.85946035495941,28.06714763289142,-6.541252143023934,-8.628995325384903,-8.628995325384903,0.11873946495435349,58.0,63.0,5.0,0.9659938486181674,0.913710046746151
PRT,-0.2299020041483439,1.8885948725447101,1.7713570141873556,1.8885948725447101,0.3818860484779059,0.6747122899611327,0.6893595072541413,17.667895767607977,18.05144518899659,-6.026410260174552,-8.524661292033532,-8.524661292033532,0.11723785835735454,35.0,38.0,3.0,0.9411536123400621,0.9147533870796647
PRY,0.3510591310065138,1.7732980843193753,1.7839263225884225,1.7732980843193753,0.1177860306277679,0.1943972557436354,0.4563884120423842,16.504270897622604,38.74724444061461,1.8564239823682716,0.8110171787088394,0.8110171787088394,-0.010628238269047227,50.0,48.0,-2.0,1.0160462164639343,1.0081101717870882
PSE,0.9695757730687857,2.7702433891634906,3.088820966889604,2.7702433891634906,0.0564821220144459,0.1094916201331623,0.3342397383934893,19.385181758071813,59.1762006229164,16.308707463842165,27.394573120434895,27.394573120434895,-0.3185775777261132,40.0,29.0,-11.0,1.1835932290314686,1.273945731204349
PYF,-0.5405877782000326,1.7870256275652352,1.4184853343870685,1.7870256275652352,0.1519335922022347,0.3347384434193738,0.5971668009465143,22.0318916026031,39.304461395978954,-3.157797153388653,-24.428474669142265,-24.428474669142265,0.36854029317816683,33.0,37.0,4.0,0.926553536810372,0.7557152533085774
QAT,1.1440028316485913,2.60592716094644,2.747438620354603,2.60592716094644,0.0307094082474383,0.166446045132331,0.4651326270811008,54.200342706445824,151.4625821941395,5.109820313933566,11.35450992610676,11.35450992610676,-0.14151145940816295,50.0,46.0,-4.0,1.0591319367436776,1.1135450992610678
ROU,-0.7482063368488547,1.6116272231177307,1.3226934550296194,1.6116272231177307,0.3197763388362177,0.48223434496389944,0.5512922095143651,15.080363566576734,17.23993124446661,-9.636037768086481,-19.71518319093445,-19.71518319093445,0.2889337680881112,32.0,36.0,4.0,0.9029605053669044,0.8028481680906555
RUS,-0.17914437095892188,1.9420604025175494,1.8730482655549896,1.9420604025175494,0.2669614271928521,0.3653632960611638,0.4068000627513669,13.685995759875322,15.238158824252007,-3.768755209567509,-5.109749878087055,-5.109749878087055,0.06901213696255994,36.0,37.0,1.0,0.9618156723179742,0.9489025012191294
RWA,1.095501288502755,2.433986571887001,2.585728707423569,2.433986571887001,0.0616655170678595,0.1153051638465928,0.3552588776995773,18.69848325762125,57.6106217205046,6.700413393483062,12.223700927715985,12.223700927715985,-0.1517421355365683,50.0,42.0,-8.0,1.0825147801435406,1.1222370092771599
SAU,0.9704073106065669,2.5043801771917633,2.6861234529140576,2.5043801771917633,0.0637730473207087,0.2507789786531556,0.5024104781171027,39.323662454455345,78.78100533451496,8.81194911938108,14.811892937593996,14.811892937593996,-0.18174327572229415,46.0,41.0,-5.0,1.092243748520923,1.14811892937594
SDN,1.3134486939291,2.3044163443583994,2.7445308402141144,2.3044163443583994,0.066933791560758,0.0881792872672944,0.20529872745588218,13.174106114585063,30.671910655102486,17.53720284251461,39.7223449264378,39.7223449264378,-0.44011449585571494,70.0,47.0,-23.0,1.2240122552250408,1.3972234492643782
SEN,1.2270676531295648,2.363800660211522,2.7257944431150314,2.363800660211522,0.0560098438732854,0.0883326809751983,0.2367302681652739,15.770920764399715,42.26583253844516,16.201270366995814,31.6682446697526,31.6682446697526,-0.3619937829035094,60.0,42.0,-18.0,1.1748993678430668,1.3166824466975258
SGP,-0.44366776287386317,0.9458340335589042,0.9068715827105507,0.9458340335589042,0.2690134849111699,0.6058819687928908,0.8117128536144567,22.52236422248339,30.173686418823575,-1.83372501712058,-2.9177338851135493,-2.9177338851135493,0.038962450848353467,54.0,56.0,2.0,0.9929982845685676,0.9708226611488647
SLB,1.07129927131015,3.095485836550589,3.4746932947891036,3.095485836550589,0.0649400445349432,0.1305931875804679,0.3346413683095854,20.109808749853535,51.53081903562913,18.26696203008309,33.40209716691434,33.40209716691434,-0.379207458238515,35.0,27.0,-8.0,1.227443322020193,1.3340209716691436
SLE,0.8050456235381284,2.071438029246739,2.2479798023485995,2.071438029246739,0.044478284969218,0.0701865619504654,0.2049679902856951,15.779961389932026,46.08270989485025,10.72890981953105,14.358921143300796,14.358921143300796,-0.1765417731018605,54.0,43.0,-11.0,1.1054347728078489,1.143589211433008
SLV,-0.292917107889958,1.055044436594986,0.8708680958493328,1.055044436594986,0.1467802616342607,0.2539541025760518,0.6544703954346399,17.301652126008687,44.58844725767111,1.3319016628729141,-13.061917748251028,-13.061917748251028,0.18417634074565317,53.0,58.0,5.0,0.9885310842096623,0.8693808225174896
SOM,1.6647244895644713,2.9634073132031205,3.344750850441379,2.9634073132031205,0.0541577169931141,0.0561876227455451,0.1463822689098432,10.37481375972497,27.028884716180894,15.425559976810433,33.6188406900944,33.6188406900944,-0.38134353723825837,53.0,39.0,-14.0,1.2080152470632883,1.336188406900944
STP,1.077050378722811,2.3412478804092864,2.5420405337000176,2.3412478804092864,0.0520897947127455,0.0953096098695039,0.22101187522656512,18.297175175117985,42.429016364022495,8.508115071462075,16.48617570508786,16.48617570508786,-0.2007926532907312,55.0,44.0,-11.0,1.1142906881688799,1.1648617570508788
SUR,0.1462290059175028,1.366228480071599,1.3557700050927035,1.366228480071599,0.1220402599810576,0.2296274724397243,0.4465754562005918,18.815714787510764,36.59247008076735,2.000149966675857,-0.7916935654932677,-0.7916935654932677,0.010458474978895446,59.0,58.0,-1.0,1.0140947657667994,0.9920830643450673
SVK,-0.6239844192620448,1.6138804606762374,1.4011418006202498,1.6138804606762374,0.2815259671773853,0.4961060917526691,0.5590083595116666,17.622036671312813,19.85636938277327,-7.7301211694553285,-14.928778610808457,-14.928778610808457,0.21273866005598746,35.0,39.0,4.0,0.9267701126839283,0.8507122138919155
SVN,-0.3433895074012327,1.79412977919339,1.657208957655985,1.79412977919339,0.3667978769017873,0.6111782103095338,0.5886802228269183,16.662534022059813,16.049172034453775,-6.761712845491886,-9.882861620033434,-9.882861620033434,0.13692082153740487,35.0,38.0,3.0,0.9454486045895356,0.9011713837996657
SWE,0.09104105937492638,1.964166163825645,1.9499653656141362,1.964166163825645,0.3419822369689897,0.4134853366956197,0.5356881934340778,12.090842505750198,15.664211047389957,0.5874691932231224,-1.0734575418708037,-1.0734575418708037,0.014200798211508672,38.0,38.0,0.0,0.9981744406698893,0.989265424581292
SWZ,0.09992206409777676,1.6827945723992737,1.6789739167684048,1.6827945723992737,0.05469259346313741,0.0840130327963924,0.3287713616479116,15.360952457487109,60.11259310083772,-0.4930126067018814,-0.28994866250555695,-0.28994866250555695,0.003820655630868905,38.0,39.0,1.0,0.99195606200414,0.9971005133749444
SYC,-0.15457039745705495,1.178932576146115,1.1211012190256628,1.178932576146115,0.1697868396663577,0.3899234066474598,0.5054775837036385,22.96546701815553,29.7713052847285,-1.1141555034056672,-4.299994629541781,-4.299994629541781,0.05783135712045216,52.0,56.0,4.0,0.9887560338077284,0.9570000537045822
TCD,1.6202887486692468,2.9333921176178954,3.223206910130986,2.9333921176178954,0.0487944378606706,0.05663768899079551,0.1745687482587862,11.60740680167703,35.776362206949926,11.842770174392347,24.63998082732848,24.63998082732848,-0.2898147925130903,52.0,40.0,-12.0,1.1471564781604604,1.2463998082732846
TGO,1.3377675060408412,2.61296033217492,2.876785459404463,2.61296033217492,0.0522644605540759,0.0821330749147893,0.1759994864438683,15.71489957880835,33.67479250297989,9.74970452351711,22.202228452803887,22.202228452803887,-0.2638251272295427,55.0,42.0,-13.0,1.1379654353418966,1.222022284528039
THA,-0.5962140571206362,1.7410938966786516,1.6445364248916805,1.7410938966786516,0.2207217302577943,0.49976569018196104,0.6176943459962648,22.642341993162816,27.985207676417822,-3.90642032507591,-7.075576946611417,-7.075576946611417,0.09655747178697119,32.0,34.0,2.0,0.9582567518278623,0.9292442305338857
TJK,0.8496885216845163,2.914664272790867,3.057637235040244,2.914664272790867,0.0740559463189944,0.1398587387040439,0.346744877101977,18.885551485846307,46.82201691250841,7.5612935305637174,11.478264792062355,11.478264792062355,-0.1429729622493766,34.0,29.0,-5.0,1.0892111320202391,1.1147826479206235
TKM,0.37244925241086124,2.600030396383385,2.617965915861532,2.600030396383385,0.0887346192423043,0.1593048089298704,0.3167470622705516,17.952948949368082,35.69599610334973,5.606524047402761,1.3724320371054866,1.3724320371054866,-0.01793551947814713,32.0,29.0,-3.0,1.0489337027397339,1.0137243203710549
TLS,0.4507748147073438,3.0773690331068897,3.1827261610747546,3.0773690331068897,0.0698503707496725,0.0754983605663872,0.2791727518976651,10.808584085681632,39.967254132144184,9.108958689459069,8.336443582701225,8.336443582701225,-0.1053571279678648,24.0,22.0,-2.0,1.095273961334871,1.0833644358270123
TON,0.162524511601235,2.5262083268387614,2.5440782487328915,2.5262083268387614,0.1082545719719175,0.1583621960838105,0.3555707163474154,14.628684331678066,32.84579208716049,0.741420129463366,1.3673783252438731,1.3673783252438731,-0.017869921894130003,27.0,27.0,0.0,1.0105848541870532,1.0136737832524387
TTO,-0.6813548192907926,0.7377056327810579,0.6308571664019644,0.7377056327810579,0.1804931349352698,0.3326804312346726,0.4354795958761467,18.431749847659397,24.127211045025213,-1.710527823545771,-7.799518624624113,-7.799518624624113,0.1068484663790936,50.0,55.0,5.0,0.9750401897831139,0.9220048137537586
TUN,-0.18679834507469062,1.7383969319514625,1.6895355895609743,1.7383969319514625,0.1530404469976173,0.316964695728827,0.5283146522016798,20.711171585493467,34.52124340762709,0.5689626671886883,-3.6453586209415634,-3.6453586209415634,0.04886134239048823,37.0,37.0,0.0,0.992982718345095,0.9635464137905841
TZA,1.7681760962026907,2.826176483674532,3.310467439735488,2.826176483674532,0.0589699628584465,0.08100125017266,0.2110657725929735,13.73601851625685,35.79208165682976,20.49814638245142,44.4930359963754,44.4930359963754,-0.4842909560609562,66.0,42.0,-24.0,1.241556342992656,1.4449303599637537
UGA,1.1606615364390325,2.8496150373112927,2.882642503345985,2.8496150373112927,0.0413028968409789,0.0621150161815664,0.2115533294670669,15.03890064193721,51.21997381480833,1.637110049957835,2.5418553569754865,2.5418553569754865,-0.03302746603469214,37.0,36.0,-1.0,1.0188554710022206,1.0254185535697549
UKR,-1.2010216119313009,1.192550825724951,0.8556157115321079,1.192550825724951,0.2839886338750189,0.4297743412989706,0.4728597227990831,15.133505008095177,16.65065662477129,-5.978266744157413,-22.591275088186556,-22.591275088186556,0.3369351141928432,34.0,38.0,4.0,0.9232889014311679,0.7740872491181344
URY,-0.5404241861586746,0.9714853588013251,0.7510998858790857,0.9714853588013251,0.2459169748195104,0.3501929591895846,0.5749824318826479,14.240292255002206,23.381160747632553,-1.3219222129022712,-15.421742793302018,-15.421742793302018,0.2203854729222395,49.0,55.0,6.0,0.9654432649102568,0.8457825720669798
USA,0.26120390472455907,1.7978360573313874,1.8098985307013618,1.7978360573313874,0.2883487511301135,0.3643304411569755,0.4971785677892308,12.635062219935758,17.242265341558067,0.5964269721431714,0.9209629808541342,0.9209629808541342,-0.012062473369974305,47.0,47.0,0.0,1.0088693349487041,1.0092096298085413
UZB,0.9411359796586707,2.8818192977101633,3.0230517689444807,2.8818192977101633,0.0904131150030402,0.196316365175855,0.4319764296076248,21.713261971922297,47.77807175353922,6.336216658611082,11.330901819576567,11.330901819576567,-0.14123247123431737,36.0,32.0,-4.0,1.062393786046827,1.1133090181957659
VEN,-0.005802509061181762,1.1718296149302987,1.0990610924480517,1.1718296149302987,0.124075676132001,0.2478061979501791,0.5199373134372997,19.972181951806924,41.90485433133174,2.171619516693357,-5.380261273979459,-5.380261273979459,0.07276852248224684,61.0,65.0,4.0,1.0035895099019974,0.9461973872602052
VNM,-0.12686908884816317,2.266018552491942,2.2161325138933514,2.266018552491942,0.1420562865155256,0.3493399275967356,0.5478194334419729,24.591655615223733,38.56354737121055,-1.0126585057552928,-3.7203674289762345,-3.7203674289762345,0.04988603859859067,31.0,31.0,0.0,0.9845430457195663,0.9627963257102378
VUT,1.292681139514749,3.2298037561224713,3.6595565671818986,3.2298037561224713,0.0830598398586565,0.1508795111074407,0.3559300061638407,18.165157958911717,42.852238430693966,17.279342412039412,38.62636916744913,38.62636916744913,-0.4297528110594272,37.0,28.0,-9.0,1.234977466196703,1.3862636916744913
WSM,0.7432974024187753,2.885588295018515,3.0779884042132064,2.885588295018515,0.1177938484522627,0.1899881053525913,0.4250807949062265,16.128864779351034,36.08684158735975,7.080208748458139,15.745552508570038,15.745552508570038,-0.192400109194691,31.0,27.0,-4.0,1.0915988881078926,1.1574555250857002
ZAF,0.5100513383199328,1.6020661548716033,1.6962100667637703,1.6020661548716033,0.0950978402917354,0.1590179753104918,0.3724691924114133,16.721512793841175,39.166945460462074,6.248072289880935,7.417118448684423,7.417118448684423,-0.09414391189216699,64.0,57.0,-7.0,1.053000451232067,1.0741711844868442
ZMB,1.4563838854827733,2.5001650690218287,2.886085030886721,2.5001650690218287,0.0446257925024347,0.0733866405548691,0.1933701870364589,16.44489351104863,43.331485267384096,18.757585906008465,34.08438720579596,34.08438720579596,-0.3859199618648924,67.0,45.0,-22.0,1.206171513480548,1.3408438720579594
ZWE,1.0578138657863045,2.2170753544265325,2.4135628393990913,2.2170753544265325,0.0499969717428772,0.093698305863686,0.3216418112679354,18.740796211729503,64.33225854599044,10.376906661141195,16.105664176904334,16.105664176904334,-0.1964874849725587,57.0,44.0,-13.0,1.1194465039691255,1.1610566417690436
