ISO3,Region,n_obs,beta_growth,growth_hdi_lo,growth_hdi_hi,beta_decline,decline_hdi_lo,decline_hdi_hi
SAU,Middle East & North Africa,6,0.6831732244688169,0.2799599091455174,1.0904128414936376,0.6881467509214841,-0.3982580328128471,1.6667816113533167
PNG,East Asia & Pacific,6,0.6838601720785256,0.21140827334508935,1.1286487805495444,0.6116466000463494,-0.4044900263792125,1.575608413710362
FJI,East Asia & Pacific,6,0.6881936165305041,0.21995572128429663,1.1893026401370255,0.6159800444983273,-0.3886743101739274,1.666487692612705
VEN,Latin America & Caribbean,6,0.6883164409338581,0.22379542813172631,1.159077523991509,0.6520922305148057,-0.37011835511041963,1.7132797297042466
NIC,Latin America & Caribbean,6,0.6891926648987098,0.2202896914554226,1.1485547015705302,0.6529684544796579,-0.4084497906976484,1.6831930573259068
CAF,Sub-Saharan Africa,6,0.6916996856478337,0.1528508826014888,1.1764155249538741,0.6309548390864824,-0.4528375592694799,1.7346716261751585
SDN,Sub-Saharan Africa,6,0.6928605729622015,0.22280903945895728,1.1602479664182184,0.6321157264008482,-0.4361990620641737,1.71189004838063
NER,Sub-Saharan Africa,6,0.7079928401373583,0.2351794658634894,1.1339692673108284,0.6472479935760082,-0.4496755310081837,1.6937233608018247
WSM,East Asia & Pacific,5,0.7124357325407883,0.14912189849693525,1.2470532728879642,0.6402221605086132,-0.35875490720031733,1.7339549087467845
JAM,Latin America & Caribbean,5,0.7177232178480346,0.1823307233676752,1.2361129648291325,0.6814990074289802,-0.4191636377015923,1.7147606723471225
BIH,Europe & Central Asia,3,0.7182105169907493,0.13130183195597805,1.256910967442845,0.6025776291837043,-0.32236843333485266,1.4661133432962403
NZL,East Asia & Pacific,6,0.7206807757723696,0.17471919473922198,1.2245217468550336,0.6484672037401937,-0.3692560818432561,1.7282792957797621
ERI,Sub-Saharan Africa,1,0.7211454911646331,0.17651931100460377,1.2453131611311203,0.6604006446032795,-0.4309438785444857,1.740964532041923
PHL,East Asia & Pacific,6,0.7257220055373036,0.2497709602841158,1.1840106738434089,0.6535084335051303,-0.39340854866258956,1.6103467999773657
MRT,Sub-Saharan Africa,5,0.7305958081740968,0.2690644444399939,1.1951281255071857,0.6698509616127424,-0.3993115329741971,1.7319761695548523
BDI,Sub-Saharan Africa,6,0.7424657941618527,0.2796321660673882,1.2162346120566276,0.6817209476005007,-0.32466912590840247,1.7843289719791358
QAT,Middle East & North Africa,5,0.7460501186041817,0.3984569442149312,1.1241041672759229,0.7510236450568485,-0.2607762246705866,1.759606650461818
AUS,East Asia & Pacific,6,0.7502550656696331,0.20718271806776686,1.2828409567265588,0.6780414936374594,-0.3274951286007408,1.7637621830634145
SLV,Latin America & Caribbean,5,0.7517305227844105,0.17651396001057063,1.2714289270047672,0.7155063123653602,-0.28588571822767583,1.8745816708112968
OMN,Middle East & North Africa,6,0.7530260609034032,0.38271512396981194,1.1586926030348623,0.7579995873560691,-0.3012031252652823,1.757269434356605
NPL,South Asia,6,0.7546503973563804,0.1630319107961488,1.2434672785143943,0.6981263451372132,-0.365774278193828,1.7956386612948
ZMB,Sub-Saharan Africa,6,0.7551103552321444,0.28115617130106363,1.2084749714195915,0.6943655086707891,-0.30457171187326515,1.8115671162030949
GAB,Sub-Saharan Africa,6,0.7561071787326593,0.30825116590073626,1.2330335562620012,0.6953623321713068,-0.364366968789702,1.7274517311327355
ZAF,Sub-Saharan Africa,6,0.7620400206478536,0.2753416113273946,1.275789144774275,0.7012951740865023,-0.33358679826933313,1.7993284752697163
SEN,Sub-Saharan Africa,6,0.7650693789844416,0.2986062667498177,1.2259195601790551,0.7043245324230878,-0.3923429777371684,1.7507768330044193
MAR,Middle East & North Africa,5,0.7653521195310152,0.27101311492195296,1.268718568469993,0.7703256459836795,-0.3496872204473058,1.821465942260394
BGD,South Asia,6,0.7658646441032485,0.24624171990750363,1.2801958253700911,0.7093405918840813,-0.35499810471738924,1.798087732847813
FSM,East Asia & Pacific,5,0.7708534671445821,0.24565693285356735,1.2596462703888045,0.6986398951124094,-0.26512483178654295,1.7570987340466597
NAM,Sub-Saharan Africa,4,0.7723929522571075,0.2909486040952587,1.2470969483024847,0.7116481056957523,-0.3770508364749252,1.7499852489463454
PER,Latin America & Caribbean,6,0.7741223769536614,0.3145453805370031,1.2644258755545155,0.73789816653461,-0.3870920495738435,1.6923616852430277
ALB,Europe & Central Asia,4,0.775351986853591,0.22579752186008617,1.2873907238179143,0.6597190990465479,-0.24894676159801143,1.550464645179219
TZA,Sub-Saharan Africa,6,0.7766907046712,0.3220312892097774,1.2148939327894137,0.7159458581098486,-0.3484585608765197,1.7872204846550175
CAN,North America,6,0.7797253227971658,0.20322522877742935,1.3368505968920465,0.7259427067151852,-0.30896988377566303,1.823321792788797
GNB,Sub-Saharan Africa,5,0.7801284922744094,0.2634850800715173,1.248947644938504,0.7193836457130574,-0.34902984674341475,1.803524479438755
ROU,Europe & Central Asia,3,0.781234351581095,0.2406571169254457,1.328339411246829,0.6656014637740514,-0.24522372524193248,1.543028264390997
TON,East Asia & Pacific,3,0.7822988539852728,0.1991627939798838,1.303275387874582,0.7100852819531001,-0.3051759588528016,1.7390693487572162
MDA,Europe & Central Asia,3,0.784184595661467,0.2314571545935143,1.3574603514385895,0.6685517078544267,-0.245871809910968,1.577778685154323
CHE,Europe & Central Asia,6,0.7842158903248786,0.22500169969352934,1.3239305163290915,0.6685830025178343,-0.17862664253105087,1.6314089556614757
AGO,Sub-Saharan Africa,4,0.7858147540274599,0.33055224186696625,1.25477475774301,0.7250699074661058,-0.35980318121414634,1.7536580338182812
USA,North America,6,0.7880140578356146,0.20554325990055494,1.4090006046632904,0.7342314417536366,-0.33821952718437476,1.8032647124364938
MNG,East Asia & Pacific,3,0.7929764794227996,0.24950601733687947,1.2961383995212514,0.7207629073906232,-0.3129590138248528,1.7154147407358018
LTU,Europe & Central Asia,3,0.7936220648919948,0.22220675885138474,1.3265937566846826,0.6779891770849515,-0.21727475840332755,1.54324515257542
PAK,South Asia,6,0.795285041671415,0.30123347367002457,1.2658398219016769,0.7387609894522456,-0.37086802011978204,1.7528603539627867
ARG,Latin America & Caribbean,6,0.7957565007426467,0.2629524015616294,1.3501031278036604,0.7595322903235936,-0.3003977885075576,1.8141310542256726
CUW,Latin America & Caribbean,2,0.795840888196519,0.24242546151056013,1.3324504495840634,0.7596166777774658,-0.3763789554548922,1.7239094563609454
GUM,East Asia & Pacific,1,0.7965053934478801,0.24572238855504272,1.3807123337135263,0.7242918214157044,-0.3246451970666005,1.7641941576930613
COM,Sub-Saharan Africa,4,0.7970030639797194,0.30616149024008843,1.3110763757600732,0.7362582174183623,-0.3473353528157176,1.82125259140772
TKM,Europe & Central Asia,3,0.7987151346488892,0.25831350797303343,1.2855399954082745,0.6830822468418466,-0.19037110617424702,1.574703314081543
ZWE,Sub-Saharan Africa,6,0.7991474991333017,0.32866325192805956,1.2556030710488548,0.7384026525719499,-0.34931234117712257,1.8362468119755024
SYR,Middle East & North Africa,6,0.8011266178239833,0.3546279464019552,1.234020316002469,0.8061001442766501,-0.21280841120777916,1.888504449245513
LUX,Europe & Central Asia,6,0.8013848021529242,0.27125701612035535,1.3578334315435214,0.6857519143458795,-0.20438773158268864,1.5780690286639927
ATG,Latin America & Caribbean,4,0.8018447388904394,0.28521712574272357,1.335344820090698,0.7656205284713857,-0.27154320409041954,1.8279067982864428
GBR,Europe & Central Asia,6,0.8023220401857798,0.22660792681263106,1.3496626026757275,0.6866891523787408,-0.23633877843398932,1.5908676253046083
TUN,Middle East & North Africa,5,0.8024064665326994,0.311420139208298,1.287844620271921,0.807379992985365,-0.2148859775728671,1.891915749116508
NOR,Europe & Central Asia,6,0.8024678249613905,0.24566474427506815,1.388948365329454,0.6868349371543458,-0.2746821036501922,1.5697870987198208
CHI,Europe & Central Asia,1,0.8041885993349226,0.2635104822109815,1.4210434849911253,0.6885557115278798,-0.24544559220431444,1.5581748400830375
MDV,South Asia,5,0.8046405227224604,0.3247054000333408,1.257644237807006,0.7481164705032941,-0.282649705422447,1.8281036797956276
AFG,South Asia,2,0.8052596489385377,0.31212154647509,1.2858329350035442,0.7487355967193762,-0.36678373481902105,1.781462206190568
CZE,Europe & Central Asia,3,0.8053822269737327,0.22497928533312234,1.3624159030648497,0.6897493391666905,-0.20560657041796337,1.615803905584817
GUY,Latin America & Caribbean,6,0.8056732203055217,0.27730133469346985,1.3655585317659853,0.7694490098864682,-0.2629088580937834,1.8730239699518467
BEL,Europe & Central Asia,6,0.8065208306078678,0.29642875237086497,1.3647089239811756,0.6908879428008292,-0.2546692594857849,1.5639790781025635
TLS,East Asia & Pacific,3,0.8066679059430227,0.2891604450381051,1.3091816583636142,0.7344543339108506,-0.24788479579288397,1.753663481576353
BGR,Europe & Central Asia,4,0.8068387240218523,0.27415633293170394,1.394296634506664,0.69120583621481,-0.21746296274707044,1.5641228532631466
SVK,Europe & Central Asia,3,0.8073350228809307,0.24049802824882588,1.362300489171594,0.6917021350738856,-0.24787230914993352,1.566856599330005
RUS,Europe & Central Asia,3,0.8090521457322073,0.21751928134968365,1.3691968877113665,0.6934192579251705,-0.20440956377113506,1.6298412299886633
CMR,Sub-Saharan Africa,6,0.8090561783450938,0.34102378779358306,1.269386802628742,0.7483113317837429,-0.28930916113819893,1.8401880656958784
NLD,Europe & Central Asia,6,0.8104710813132671,0.25277990493364466,1.3675150354278127,0.694838193506223,-0.14853019392407862,1.6439353434119184
SOM,Sub-Saharan Africa,6,0.810852623065664,0.34026527430532505,1.2466611330617365,0.7501077765043132,-0.2626866655991861,1.8557324191716438
CIV,Sub-Saharan Africa,6,0.8111093118809064,0.37270012839318545,1.239828981977824,0.7503644653195575,-0.32552290124698635,1.721854151255021
SLE,Sub-Saharan Africa,6,0.8113700336874972,0.3490416841826541,1.3301852828112442,0.7506251871261471,-0.3218144183698898,1.7682752398140975
AUT,Europe & Central Asia,6,0.8116560437792494,0.22981153988547684,1.3685005144481621,0.6960231559722062,-0.20425037495751086,1.5891872807380247
SUR,Latin America & Caribbean,6,0.8125336230394614,0.33100820417487553,1.3121827799280226,0.7763094126204028,-0.30016398977623016,1.7603328908281948
MKD,Europe & Central Asia,3,0.8133297623251292,0.2281380093744456,1.4032529860116452,0.6976968745180854,-0.20503982699663403,1.6230508080889683
NGA,Sub-Saharan Africa,6,0.8142634804224312,0.3523131884170247,1.2868051753440917,0.7535186338610732,-0.3740693725144184,1.7865257554886997
POL,Europe & Central Asia,3,0.8143518694819794,0.2564267694749895,1.3900043036138245,0.6987189816749382,-0.19089846255734022,1.61534291185757
MNE,Europe & Central Asia,2,0.815381960624355,0.2817631817881791,1.4020342189409698,0.6997490728173117,-0.20607294762985062,1.6290369877862312
EST,Europe & Central Asia,3,0.8155668110863097,0.26897513678851015,1.3672526672632836,0.6999339232792657,-0.1837114734949652,1.6349354383979324
ISL,Europe & Central Asia,6,0.8162580684365287,0.2654351989017353,1.320512750308943,0.7006251806294872,-0.16964986231409962,1.5977770318475746
SVN,Europe & Central Asia,3,0.8165312583692993,0.21236946578093055,1.362549313033253,0.7008983705622548,-0.27002230258069915,1.5772083494295261
SWE,Europe & Central Asia,6,0.8174359356249027,0.27660668542976435,1.4036363261701408,0.7018030478178603,-0.22050186402155736,1.6030931004304787
BLR,Europe & Central Asia,3,0.8180854968255197,0.23926939446790915,1.3829707976197585,0.7024526090184746,-0.20546732249472577,1.6015522057018399
GHA,Sub-Saharan Africa,6,0.818557090687484,0.36155352083215,1.2849483059883202,0.7578122441261302,-0.33917113568816704,1.8012565786222654
STP,Sub-Saharan Africa,5,0.8188716058541629,0.3204459013247666,1.3285433817316128,0.7581267592928084,-0.3835646818528953,1.787911734541336
TGO,Sub-Saharan Africa,6,0.8193866281587795,0.3380323944762107,1.2595918650537707,0.7586417815974265,-0.3451130786301926,1.7722283761954185
DNK,Europe & Central Asia,6,0.8196680682336127,0.250548368934634,1.3992199069339766,0.7040351804265668,-0.19184399493920912,1.6120895229486545
BOL,Latin America & Caribbean,6,0.8196810034466343,0.2993933629287923,1.2924792592745016,0.7834567930275804,-0.26396859236682424,1.8116393884040307
GTM,Latin America & Caribbean,6,0.8215365898561032,0.35353175924015195,1.2799258544989014,0.7853123794370466,-0.20674630721230614,1.854764619383706
FRA,Europe & Central Asia,6,0.8217186340643655,0.27217806071323397,1.4194966982439399,0.706085746257322,-0.19973708964006587,1.5809272276297848
TJK,Europe & Central Asia,3,0.8220300277190301,0.32115424633830936,1.2948948714616788,0.7063971399119876,-0.15652788066181822,1.5849760202470935
URY,Latin America & Caribbean,6,0.8224714954970385,0.2893001742135861,1.4200319111107398,0.7862472850779865,-0.3117052545797469,1.8499107906093162
UZB,Europe & Central Asia,3,0.8236813709693634,0.30344600691659696,1.3239807494546432,0.7080484831623218,-0.17523618190049084,1.5957274268162178
ECU,Latin America & Caribbean,6,0.8243739416335047,0.35224889117417024,1.2902794011689447,0.7881497312144472,-0.21723284352783234,1.8455809681243684
LVA,Europe & Central Asia,3,0.8250859271859888,0.2640319717341784,1.3735946351747275,0.7094530393789461,-0.17922813454655317,1.5750050668108846
BRB,Latin America & Caribbean,6,0.8252843348243065,0.26337625822045774,1.3820761012396579,0.789060124405256,-0.23084878318854618,1.8865168564478239
ESP,Europe & Central Asia,6,0.8271309617493703,0.2846283797260257,1.3800314394266568,0.7114980739423281,-0.19257883236423912,1.5931930185799335
FIN,Europe & Central Asia,6,0.8282324396171892,0.29965696797744285,1.3725981122328708,0.7125995518101482,-0.24051740754341128,1.5986595963997383
GRD,Latin America & Caribbean,4,0.8298982643126974,0.27883163878806694,1.3563510294386258,0.793674053893645,-0.22856105914514319,1.8820232494568538
MWI,Sub-Saharan Africa,6,0.8319834820552937,0.39037131287162247,1.2820993333022088,0.7712386354939427,-0.28909911489263007,1.8177310650259713
HUN,Europe & Central Asia,6,0.8337892204221334,0.3179127594487752,1.4301297280887626,0.7181563326150916,-0.22542290083878747,1.5748012974691905
MEX,Latin America & Caribbean,6,0.8341149653613082,0.37143541121507706,1.3198194570464021,0.7978907549422567,-0.30577865596752396,1.7879905639341174
DEU,Europe & Central Asia,6,0.8347156268853144,0.2874895031683476,1.3930869453997972,0.7190827390782686,-0.17374286159668018,1.612639115967999
ABW,Latin America & Caribbean,3,0.8359894987315497,0.3219772966133097,1.379346497915758,0.7997652883125005,-0.1726791111143371,1.9299865059796575
LKA,South Asia,5,0.8364572685812298,0.3058306655334014,1.4181214525272405,0.7799332163620601,-0.33059978969641723,1.86707535946441
PRT,Europe & Central Asia,6,0.8364936326023694,0.3072796173542684,1.3900361275761495,0.7208607447953264,-0.18570913603272032,1.6069581284467311
ITA,Europe & Central Asia,6,0.8383014240975645,0.25128433575153253,1.394168691250208,0.7226685362905239,-0.2059034504928976,1.6472343572670562
IRQ,Middle East & North Africa,6,0.8385867976230814,0.41116250291597334,1.3376409648194103,0.8435603240757483,-0.2572739948838453,1.8628846446562144
IND,South Asia,6,0.8387793576527481,0.31128656697040474,1.3676157064443888,0.782255305433579,-0.3137098878451188,1.8529068189272406
UKR,Europe & Central Asia,3,0.8388540138143834,0.28762976707065185,1.4025718955443724,0.7232211260073377,-0.1764714296239377,1.6440125197957627
KEN,Sub-Saharan Africa,6,0.839475313365588,0.4062257453604259,1.278613416865618,0.7787304668042337,-0.32478537100131366,1.7516795365539202
ISR,Middle East & North Africa,6,0.8402387623385875,0.3455216020254768,1.3247782503432375,0.845212288791256,-0.24191573960013882,1.93460544615083
LBN,Middle East & North Africa,3,0.8402589726109972,0.32328052301192156,1.4052276032508972,0.8452324990636647,-0.24983949782025971,1.9551336590561115
COL,Latin America & Caribbean,6,0.8465114558556911,0.40239091967675145,1.3276177189609446,0.8102872454366368,-0.22474442587334953,1.804917385917586
HRV,Europe & Central Asia,3,0.8473416553276693,0.302910316062509,1.4410043134304662,0.7317087675206273,-0.1598110623889959,1.6653087458525413
GRC,Europe & Central Asia,6,0.8493003727353821,0.27232711161895584,1.4122282888206266,0.7336674849283419,-0.14688365395195258,1.639774161236522
CYP,Europe & Central Asia,4,0.8500097284741183,0.3689592991390574,1.3957519582438922,0.7343768406670738,-0.1707082295443263,1.619713724598812
TCD,Sub-Saharan Africa,6,0.8500416036145217,0.4199631328454729,1.3496209957245293,0.7892967570531687,-0.30747634817195235,1.7834550769823534
BLZ,Latin America & Caribbean,6,0.8512999537764232,0.41438975461106303,1.31759951320062,0.8150757433573698,-0.18564721788159233,1.8325692194803924
KHM,East Asia & Pacific,4,0.8524695762078179,0.3626483171967732,1.348599950113738,0.7802560041756427,-0.19481637496899365,1.8049495915482632
MMR,East Asia & Pacific,6,0.8542657474963014,0.32653043542836435,1.370734152716375,0.7820521754641259,-0.2548734324777836,1.8068690666266392
ARM,Europe & Central Asia,3,0.854746980622887,0.31414536435968876,1.4105347274270892,0.7391140928158404,-0.13704180727039172,1.617198338392372
MAC,East Asia & Pacific,3,0.8560600928657012,0.37182256644969386,1.3549209328447407,0.7838465208335312,-0.23726446844340576,1.7686579119888999
BEN,Sub-Saharan Africa,6,0.8584785604632492,0.4136472370787179,1.348155639429396,0.797733713901894,-0.2210468693645815,1.897965497278208
IDN,East Asia & Pacific,6,0.8627851101534072,0.37814141352929337,1.3531783136740703,0.7905715381212292,-0.16028494630826629,1.8484199625234938
CRI,Latin America & Caribbean,6,0.8698649531058527,0.42315474986711005,1.3675749450872168,0.8336407426867963,-0.19597137505328432,1.8574938255504974
MLI,Sub-Saharan Africa,5,0.8699757962306726,0.3796630209267502,1.38467803118154,0.8092309496693171,-0.30833025171899253,1.829889674576378
CUB,Latin America & Caribbean,5,0.873240028510176,0.32254161587080227,1.3880602693397606,0.8370158180911258,-0.21485784039176226,1.9036939934026293
MLT,Middle East & North Africa,5,0.8751321500058645,0.29589243854770425,1.4343808533220996,0.8801056764585332,-0.1822655012532875,2.0058438040457833
IRL,Europe & Central Asia,6,0.87593527076932,0.34790611997643534,1.409383417351385,0.7603023829622758,-0.11636731396402733,1.6523976570176946
RWA,Sub-Saharan Africa,6,0.8760789510417937,0.39036963501025973,1.3373099951174197,0.8153341044804382,-0.28284114371381486,1.8204234939077606
GEO,Europe & Central Asia,6,0.8762744682153841,0.35284526944711747,1.4442814064005085,0.7606415804083437,-0.07336829454800792,1.6976272656496307
CHL,Latin America & Caribbean,6,0.8775884915755829,0.36542759646249956,1.3855093452895018,0.8413642811565355,-0.15623114997417875,1.9176127695602156
TTO,Latin America & Caribbean,6,0.8799572122221285,0.34290056785800327,1.392793961516386,0.843733001803075,-0.15375293291512293,1.956202396550805
AZE,Europe & Central Asia,3,0.8817785921743577,0.3760759725090025,1.444799127191535,0.7661457043673131,-0.10979788132458627,1.6848689832136516
BRA,Latin America & Caribbean,6,0.8938943415046345,0.4243472643490454,1.3870056298085969,0.8576701310855804,-0.13636516629517537,1.9246400913338768
JPN,East Asia & Pacific,6,0.8976245744236526,0.37602083319945817,1.4667775518111046,0.8254110023914752,-0.2382318375363377,1.8392090091203563
KAZ,Europe & Central Asia,3,0.9048835937322133,0.34999650838817564,1.4881909860945841,0.7892507059251668,-0.11613186989071711,1.6897038100860005
MYS,East Asia & Pacific,6,0.9074581117412038,0.4619278308316744,1.3867088459289654,0.835244539709029,-0.16074657812580329,1.834683106406852
GIN,Sub-Saharan Africa,5,0.9082448721145622,0.4043451270573788,1.4209878673795444,0.8475000255532107,-0.32972165545473997,1.8372946749770471
MUS,Sub-Saharan Africa,6,0.9168458793211501,0.4159633218133385,1.467619203076618,0.8561010327597969,-0.2510988056608545,1.920939941690798
LSO,Sub-Saharan Africa,6,0.9182194904406785,0.4134929022764485,1.4127068793648185,0.8574746438793264,-0.2276375869930376,1.9015006606362852
