ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
UZB,Uzbekistan,Europe & Central Asia,135919481321.57135,3737.9684388955843,36361859.0,348382219157.9868,6672.614084166889,52210755.0,697735694556.9214,10720.351969652453,65085148.0,1293733910410.1274,17400.589420405922,74350005.0,0.02964769946366706,0.020236339667080352,0.009411359796586707,0.0,342089160113.45703,4907065740016.794,0.9200000000000002,0.9200000000000002,0.22874727090726746,55,115,50,112,44,107,42,104
AGO,Angola,Sub-Saharan Africa,104638490374.21423,2761.9412824618034,37885849.0,305534075377.58514,4112.422842492566,74295394.0,681108687747.1091,5911.33237559956,115220841.0,1205021073487.4243,8031.033781025919,150045574.0,0.0321544851761875,0.01404446662934622,0.018110018546841276,3.469446951953614e-18,255197190122.1001,5415321931834.356,0.9200000000000002,0.9200000000000002,0.13440088640135084,61,122,54,127,47,132,43,134
DZA,Algeria,Middle East & North Africa,219601827982.43463,4690.912615485732,46814308.0,455430039755.1626,7645.862569416589,59565554.0,788554193102.113,12255.637755365235,64342159.0,1164863251231.5535,18063.38846319155,64487527.0,0.021954512426926226,0.01774026318268982,0.004214249244236407,-1.734723475976807e-18,241765836829.81836,4621324555078.162,0.9200000000000002,0.9200000000000002,0.20511337849792102,51,101,43,104,41,105,44,102
NZL,New Zealand,East Asia & Pacific,226942506516.8489,43526.07287628116,5213944.0,425530836691.95166,73937.36624334901,5755288.0,724671313355.8127,123538.56856582065,5865952.0,1159647194865.957,199516.30017033845,5812293.0,0.02146282085969966,0.020033365830265448,0.0014294550294342073,4.336808689942018e-18,313865805291.6013,3603719185044.2627,0.9200000000000002,0.9200000000000002,0.24560931179582002,47,22,45,19,42,18,45,20
FIN,Finland,Europe & Central Asia,259174999923.78067,46138.63217870843,5617310.0,417133535283.7308,77944.91885835677,5351645.0,653448012068.489,130977.93724474839,4988993.0,959889519099.5469,208623.65114709418,4601058.0,0.017227824798062924,0.019853701437290455,-0.002625876639227528,-3.0357660829594124e-18,276453519515.1595,2793746669496.428,0.9200000000000002,0.9200000000000002,0.23084013202902107,43,17,46,15,48,13,46,14
PRT,Portugal,Europe & Central Asia,242681461038.05328,23278.14521051816,10425292.0,345683811018.0807,35381.18963313103,9770271.0,558799479586.4688,62490.687848487534,8942124.0,959059386272.333,109556.86663372164,8753987.0,0.018081622035335938,0.020380642076819378,-0.0022990200414834392,-1.3010426069826053e-18,226501881560.58484,3003165744381.515,0.9200000000000002,0.9200000000000002,0.23194436968630214,44,38,51,39,49,32,47,32
ETH,Ethiopia,Sub-Saharan Africa,109994665124.8636,832.9157897489218,132059767.0,288123150417.0794,1280.4228496321941,225021875.0,533292179418.73914,1725.5417753828042,309057820.0,852319362215.9631,2320.5649479272565,367289596.0,0.026941176699015957,0.013482018457045844,0.013459158241970108,5.204170427930421e-18,208957253740.20993,3680263750431.0796,0.9200000000000002,0.9200000000000002,0.14507925467414262,59,161,56,161,51,163,48,164
SGP,Singapore,East Asia & Pacific,402384906082.25574,68991.46200042208,5832387.0,543254522812.14734,89326.22897351203,6081691.0,712888553891.3065,130900.7607737438,5446023.0,844921308432.2648,202959.13353895323,4163012.0,0.009760978796828001,0.014197656425566635,-0.0044366776287386315,-2.6020852139652106e-18,232535679102.1497,2953138773509.792,0.9200000000000002,0.9200000000000002,0.27549763901318264,35,5,42,11,43,14,49,19
CZE,Czechia,Europe & Central Asia,225330528197.14905,20988.58863525956,10735859.0,331168017132.3403,33704.80564100531,9825543.0,530069477411.95557,60395.868941274486,8776585.0,831911571867.92,101106.45208769586,8228075.999999999,0.017186287011736065,0.02068677698883432,-0.0035004899770982568,1.3010426069826053e-18,207596474899.9033,2645748397557.734,0.9200000000000002,0.9200000000000002,0.22688968748253563,49,43,53,44,52,34,50,36
COL,Colombia,Latin America & Caribbean,362726068816.8113,6858.593562518399,52886363.0,545740206015.83496,9189.810983469122,59385357.0,696299590227.6079,12472.231271443576,55827989.0,810162482642.1454,17207.929816987365,47080764.0,0.010573511912838073,0.012103525168014733,-0.0015300132551766571,-2.3852447794681098e-18,186578976926.24268,3589165800729.9766,0.9200000000000002,0.9200000000000002,0.15306408499203353,38,79,41,93,45,102,51,105
