ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
KOR,"Korea, Rep.",East Asia & Pacific,1932745548315.1235,37371.144871892204,51717590.0,2684293668857.087,59461.83685113858,45143134.0,3341092829023.576,104491.3300727349,31974833.0,4149112190002.3364,189901.22565602537,21848791.0,0.01005201085935744,0.021389542011382753,-0.011337531152025314,0.0,769468174811.1682,16680455569880.115,1.0856851176520155,1.0015025049747057,0.2834336694757407,10,26,12,25,13,26,16,22
BRA,Brazil,Latin America & Caribbean,1991068635861.1792,9391.896406119578,211998573.0,2768654738510.451,12730.073393222216,217489299.0,3262338194157.9844,16738.87458263226,194895910.0,3927664477337.3184,24042.401867140856,163364064.0,0.008939124619782857,0.01236804977556391,-0.0034289251557810554,1.3010426069826053e-18,804178265275.4932,17421180789619.521,0.9006304512235763,0.8470746440102094,0.15307767038669567,9,71,11,75,16,84,17,89
NLD,Netherlands,Europe & Central Asia,932026913987.8931,51129.52468074281,18228742.0,1561691404295.2854,82374.31567123861,18958475.0,2500965887663.3145,135984.60463980332,18391537.0,3838562983644.491,219252.26543502577,17507518.0,0.018624890270994326,0.019156063830212205,-0.0005311735592178839,4.228388472693467e-18,1111225497042.1824,12293427963560.809,0.8115764020003694,0.6958032638119214,0.22770696265015725,17,13,18,13,19,12,18,12
MEX,Mexico,Latin America & Caribbean,1351001972185.5928,10323.946018431547,130861007.0,2135515485615.8745,14337.488466585439,148946274.0,2849472621798.703,19488.670385998612,146211751.0,3513048280815.8574,26971.820929101104,130248836.0,0.012574178919565832,0.012635876297533433,-6.169737796760202e-05,9.0801931945661e-19,801976714099.935,15834004057463.262,0.8264302471404076,0.7728744399270406,0.1488050560450499,15,68,15,71,17,76,19,82
ISR,Israel,Middle East & North Africa,422894187122.11914,45050.94716653123,9387021.0,959840327030.5692,73310.9835396008,13092722.0,1941844643773.9253,116499.15685982209,16668314.999999998,3421655326630.9844,173274.34018622458,19747040.0,0.027509970098529093,0.017724764622102138,0.009785205476426955,0.0,969010323924.0437,11745467318598.79,0.8394765999722015,0.8330933614233227,0.22005074566032554,32,20,24,21,21,22,20,25
NGA,Nigeria,Sub-Saharan Africa,526843403945.6085,2264.245254777512,232679478.0,1170709849652.9224,3259.3455669273135,359185556.0,2166026604297.1555,4846.026750408401,446969593.0,3109296020626.789,6521.888815307961,476747781.0,0.023358529755940986,0.013920033513532378,0.00943849624240861,-1.734723475976807e-18,672420126323.9401,13118419116696.877,0.8185198828550544,0.7452454145458132,0.13488156826199799,24,129,21,132,20,135,21,138
ARE,United Arab Emirates,Middle East & North Africa,448748613358.5682,40694.96360825816,11027129.0,870534250696.6626,56648.145026603255,15367392.0,1595341458388.8352,77919.26431770595,20474288.0,2998130512750.699,114720.14278059264,26134299.0,0.024990544226295517,0.013636727380637951,0.01135381684565757,-3.469446951953614e-18,709201182013.1016,9485265951647.078,0.6581891050831413,0.6518058665342623,0.20838901975429489,28,24,30,27,26,31,22,35
MYS,Malaysia,East Asia & Pacific,412767397953.5922,11608.391751439758,35557673.0,959563704837.2842,21665.582402123997,44289772.0,1744510849898.1013,37636.81392766397,46351183.0,2831966378296.4805,64324.683838755554,44026122.0,0.02534003091381375,0.02252914710107987,0.002810883812733879,1.3010426069826053e-18,749739289372.9916,8515597588919.782,0.915032090515137,0.8308494778378273,0.2632626110949559,33,64,25,57,23,54,23,53
PHL,Philippines,East Asia & Pacific,441218237452.0684,3808.7384269858544,115843670.0,947433343811.8218,7050.748651389519,134373439.0,1706705412160.773,13013.677189992008,131147053.0,2734002354987.829,23935.883920376687,114221909.0,0.023999766527752736,0.02418527288707058,-0.00018550635931784172,-3.06287113727155e-18,649041951428.9696,9648796702245.082,0.7438268172813107,0.6596442046040009,0.25121050021342073,30,113,26,108,24,98,24,90
CHE,Switzerland,Europe & Central Asia,818705075197.716,91762.70104113828,8921981.0,1203133613656.478,128779.50640823408,9342586.0,1867415343452.4873,204255.77235506996,9142534.0,2699837522609.4814,295835.93777138216,9126131.0,0.015700302077814393,0.015402620106011523,0.00029768197180287233,-2.222614453595284e-18,756833374077.9227,10663225625872.354,0.7985393883239433,0.6827662501354952,0.22066567436967763,19,3,20,3,22,3,25,3
SWE,Sweden,Europe & Central Asia,581372334803.1775,54810.25639798566,10606999.0,1009261711579.9784,89239.14501004705,11309630.0,1659141613657.084,145254.37075531288,11422318.0,2586750380917.585,227568.75587826132,11366896.0,0.01964166163825645,0.018731251044507184,0.0009104105937492638,1.6263032587282567e-18,715907276788.6613,8595172872170.381,0.8153749598707368,0.6996018216822888,0.22655972643067465,22,12,22,11,25,9,26,10
BEL,Belgium,Europe & Central Asia,540662808289.65234,46057.90305926207,11738763.0,894713088695.346,75370.2445875105,11870906.0,1480052650265.62,129548.89966703793,11424664.0,2432795042629.3613,219946.521517099,11060848.0,0.019789477486702595,0.02057217191736033,-0.0007826944306577328,-2.8189256484623115e-18,702957122559.9579,6980071204864.582,0.8084760533007678,0.6927029151123197,0.22810874327124797,23,18,28,18,27,16,27,11
BGD,Bangladesh,South Asia,332056505597.59717,1913.1826620983175,173562364.0,760777046674.4941,3543.2920975607017,214709097.0,1411924248176.1943,6256.395000984723,225676967.0,2392856343451.4536,11471.219123580442,208596516.0,0.0259860250276343,0.023566750565552488,0.0024192744620818133,-4.336808689942018e-19,458406726463.8189,9431857049952.203,0.7624360436474056,0.6933849302230682,0.26948521799743413,41,135,33,129,28,127,28,124
IRQ,Iraq,Middle East & North Africa,199793108942.4089,4339.365011336035,46042015.0,543360709010.25696,7554.151976925179,71928750.0,1182208852745.476,12973.611920839217,91124111.0,2212358033697.9062,21980.91190937654,100649056.0,0.03163857675554191,0.021347979073707633,0.01029059768183427,5.204170427930421e-18,516801903670.11597,9002548535382.979,0.8432815452412744,0.8368983066923956,0.22035769391461654,52,105,42,103,34,99,29,96
VNM,Viet Nam,East Asia & Pacific,389206265822.6526,3853.997266782136,100987686.0,790294328393.3394,7183.912128219102,110008908.0,1360711557433.7153,13176.69539337186,103266526.0,2178264089403.8325,23752.919950803967,91705108.0,0.02266018552491942,0.02392887641340105,-0.0012686908884816316,2.168404344971009e-19,539011966105.1626,8506828839813.347,0.926893685465542,0.8427110727882323,0.27198591659428223,36,112,32,106,29,97,30,92
KAZ,Kazakhstan,Europe & Central Asia,238259133478.12253,11570.14990882501,20592571.0,558038621160.8375,21022.9449246697,26544265.0,1104166150707.0728,35831.847320986664,30815217.0,1976623578429.48,58701.97651971163,33672181.0,0.027839296410039283,0.02136901184220577,0.006470284567833515,-2.6020852139652106e-18,543189473206.55096,6913086719246.113,0.9066097561374231,0.7908366179489752,0.23137240713638849,46,65,39,59,36,58,31,57
POL,Poland,Europe & Central Asia,653823370851.1653,16965.151167798347,38539201.0,963713146074.4576,29368.876902001433,32814096.0,1351827725245.5464,52942.95481289472,25533666.0,1808955561151.371,93583.58138168513,19329839.0,0.013390364208450245,0.02246965324661723,-0.009079289038166983,-1.734723475976807e-18,431302056591.54175,6922111907074.887,0.8197968237692771,0.7040236855808292,0.2372599208103195,20,51,23,50,30,45,32,42
IRN,"Iran, Islamic Rep.",Middle East & North Africa,526092441393.7785,5745.390820878184,91567738.0,877151092282.9517,8611.17151205702,101861993.0,1274209570925.0942,13578.442783673398,93840626.0,1801351267055.1877,22504.150394745742,80045291.0,0.01619493979967629,0.017964497594710114,-0.0017695577950338278,2.8189256484623115e-18,357521777393.7737,8940315720338.822,0.6542114924576782,0.6478282539087994,0.20566192174128003,25,94,29,98,31,92,33,95
THA,Thailand,East Asia & Pacific,471882490676.6162,6584.283337744872,71668011.0,750144123921.4163,11300.289509334261,66382735.0,1153429430737.5928,20877.502267661588,55247482.0,1772172290135.4287,38901.761859749924,45555065.0,0.017410938966786516,0.02337307953799288,-0.005962140571206362,-2.6020852139652106e-18,362651742732.662,7158207675679.932,0.9344890558731437,0.850306443195834,0.2678274622967556,27,84,34,79,35,74,34,71
IRL,Ireland,Europe & Central Asia,508869319900.12964,96834.9521800081,5255017.0,808776098920.2178,135472.4303313474,5970042.0,1218050759926.0728,213386.5504323828,5708189.0,1681293094645.921,318058.06425997155,5286120.0,0.015725358300485416,0.01564770990493193,7.764839555348425e-05,1.1519648082658485e-18,449716161483.91437,5852435795473.081,0.883845185435842,0.7680720472473941,0.24437219297186846,26,2,31,2,32,2,35,2
AUT,Austria,Europe & Central Asia,434366966300.0587,47623.7114279241,9120813.0,678391513920.3928,77758.56236562213,8724332.0,1040803385163.645,131128.00777841115,7937308.0,1596021107219.355,215698.11572339473,7399328.0,0.01712341160128748,0.0198756452798949,-0.002752233678607425,4.7704895589362195e-18,436781679144.93445,5046995207447.998,0.8181161090703738,0.7023429708819258,0.2284032889825868,31,15,36,16,37,15,36,15
DNK,Denmark,Europe & Central Asia,359061811347.71497,60069.77791521062,5977412.0,593970915707.4607,96977.40833430381,6124838.0,947909443842.4204,157328.27154440092,6025042.0,1466490362888.1748,250117.06252817137,5863216.0,0.018514904825887423,0.018768713245061786,-0.0002538084191743623,-8.131516293641283e-19,434505259064.5003,4521591171156.005,0.8129072771843185,0.6971341389958705,0.22472466254329812,39,9,38,8,39,7,37,6
NOR,Norway,Europe & Central Asia,444825110453.07306,79765.50667479692,5576660.0,689856143425.251,116928.15900685443,5899829.0,1038689275396.1809,181665.9245803479,5717579.0,1463243669590.3276,270289.4200496466,5413618.0,0.015667496673627018,0.01605792298919193,-0.0003904263155649124,2.1141942363467336e-18,350395310544.32184,5784893308045.616,0.8113562315304732,0.6955830933420252,0.23000930590530408,29,4,35,4,38,4,38,5
ARG,Argentina,Latin America & Caribbean,600283645369.5046,13136.413617816426,45696159.0,907700411444.8097,18789.489818796486,48308944.0,1192597874536.397,26434.548365765186,45115122.0,1433408810120.6106,37468.8724594661,38255990.0,0.011452741895521111,0.013791085275900622,-0.0023383433803795097,-8.673617379884035e-19,316393887301.4919,6142338590014.895,0.8045438091757997,0.7509880019624326,0.14529452170516924,21,60,27,65,33,67,39,73
QAT,Qatar,Middle East & North Africa,177221108048.98288,58135.34015751189,3048423.0,353978821625.86066,84999.9127440167,4164461.000000001,657662029547.7606,118490.06253792741,5550356.0,1284214842806.9211,176590.98398171368,7272256.0,0.0260592716094644,0.014619243292978493,0.011440028316485912,-3.469446951953614e-18,297358829998.0618,4196547247154.256,0.7525013626448344,0.7461181240959555,0.2105624417978428,53,10,51,12,47,21,40,23
ZAF,South Africa,Sub-Saharan Africa,368733201858.9377,5760.809358157509,64007187.0,617149423971.374,7794.521987043741,79177328.0,885260237507.7822,10022.969828144622,88323147.0,1245937615202.2512,13210.463949301291,94314448.0,0.016020661548716033,0.010920148165516704,0.005100513383199327,1.734723475976807e-18,287446223326.80206,5452760945395.281,0.7651462254075438,0.6918717570983025,0.13122439910437225,37,93,37,102,40,111,41,117
UZB,Uzbekistan,Europe & Central Asia,135919481321.57135,3737.9684388955843,36361859.0,337134991878.46594,6457.194343932892,52210755.0,683640306452.9001,10503.783542950538,65085148.0,1214691394917.3374,16337.475631875714,74350005.0,0.028818192977101635,0.019406833180514924,0.009411359796586707,3.469446951953614e-18,319527203411.5632,4524938072549.918,0.8406933811096463,0.7249202429211985,0.22874727090726746,55,115,53,112,45,109,42,110
NZL,New Zealand,East Asia & Pacific,226942506516.8489,43526.07287628116,5213944.0,423049534634.0526,73506.23194426631,5755288.0,726509508300.5028,123851.93542335546,5865952.0,1173066842349.2012,201825.1389510476,5812293.0,0.021614212118213464,0.020184757088779252,0.0014294550294342073,4.336808689942018e-18,312379024163.2535,3684601075023.5957,0.7259145508765937,0.6417319381992841,0.24560931179582002,47,22,46,20,42,19,43,19
DZA,Algeria,Middle East & North Africa,219601827982.43463,4690.912615485732,46814308.0,429204217037.5306,7205.577522833592,59565554.0,734900378419.8142,11421.75503342706,64342159.0,1114610356239.5083,17284.12311794044,64487527.0,0.021374264905080237,0.017160015660843828,0.004214249244236407,1.734723475976807e-18,234536033900.38132,4439011932462.56,0.6662367346989854,0.6598534961501065,0.20511337849792102,51,101,44,105,41,106,44,106
PRT,Portugal,Europe & Central Asia,242681461038.05328,23278.14521051816,10425292.0,360687747912.51587,36916.86217429546,9770271.0,592041989658.3715,66208.20620004502,8942124.0,1019514514322.9912,116462.87735211295,8753987.0,0.0188859487254471,0.02118496876693054,-0.0022990200414834392,2.168404344971009e-18,239243006795.79855,3218513386438.152,0.846410356924618,0.7306372187361699,0.23194436968630214,44,38,50,37,49,34,45,34
AGO,Angola,Sub-Saharan Africa,104638490374.21423,2761.9412824618034,37885849.0,276765559023.99475,3725.2048091163597,74295394.0,582549322315.26,5055.937079258604,115220841.0,1012511694016.5112,6748.027729338496,150045574.0,0.029864182734303187,0.011754164187461912,0.018110018546841276,0.0,210780307298.82758,4708723201105.8955,0.8050793501564799,0.7318048818472386,0.13440088640135084,61,122,56,128,50,133,46,137
FIN,Finland,Europe & Central Asia,259174999923.78067,46138.63217870843,5617310.0,426056130451.347,79612.18101188456,5351645.0,672182348209.447,134733.07102444262,4988993.0,1006890035944.5105,218838.8053235822,4601058.0,0.01785681813398513,0.020482694773212656,-0.002625876639227528,4.336808689942018e-19,288447275579.84564,3074574168115.312,0.8363696817283871,0.7205965435399392,0.23084013202902107,43,17,45,14,46,13,47,13
ETH,Ethiopia,Sub-Saharan Africa,109994665124.8636,832.9157897489218,132059767.0,303350179386.96796,1348.09195500201,225021875.0,592199217379.4508,1916.1437732895768,309057820.0,933816232061.5725,2542.4521746093033,367289596.0,0.028142734203124548,0.014683575961154442,0.013459158241970108,-1.734723475976807e-18,214831391594.03775,4081431490946.885,0.9909819136044271,0.9177074452951858,0.14507925467414262,59,161,55,158,48,159,48,159
CZE,Czechia,Europe & Central Asia,225330528197.14905,20988.58863525956,10735859.0,346914332814.80566,35307.395511352974,9825543.0,562661179267.9457,64109.35224440323,8776585.0,894484406242.2783,108711.2474705239,8228075.999999999,0.018140514886797608,0.021641004863895866,-0.0035004899770982568,-2.168404344971009e-18,230016205905.48172,3106018334696.7056,0.8144496159388959,0.6986764777504479,0.22688968748253563,49,43,52,42,51,36,49,38
COL,Colombia,Latin America & Caribbean,362726068816.8113,6858.593562518399,52886363.0,547333681967.0491,9216.643792628021,59385357.0,722263855798.572,12937.307410420462,55827989.0,877259892329.654,18633.08531547309,47080764.0,0.011620465432815048,0.013150478687991707,-0.0015300132551766571,-2.3852447794681098e-18,170817856877.5377,3934633582565.7173,0.8443550509762369,0.7907992437628699,0.15306408499203353,38,79,40,92,43,100,50,101
SGP,Singapore,East Asia & Pacific,402384906082.25574,68991.46200042208,5832387.0,546165550277.16724,89804.8832597985,6081691.0,714772729889.3564,131246.73360530363,5446023.0,825709464580.5978,198344.24320194076,4163012.0,0.009458340335589038,0.013895017964327669,-0.0044366776287386315,8.673617379884035e-19,184056703432.2804,3759612381192.115,1.0369228101340378,0.9527401974567281,0.27549763901318264,35,5,41,10,44,14,51,20
ROU,Romania,Europe & Central Asia,240687526848.85406,12657.713014467989,19015088.0,361234767530.37305,22538.764099277632,16027266.0,546230246479.0341,42138.84423755319,12962630.0,819206519555.4413,76076.56439366906,10768185.0,0.016116272231177307,0.023598335599665857,-0.007482063368488548,-1.734723475976807e-18,179031909485.24863,2908423041608.2783,0.7806495450249191,0.6648764068364711,0.23102088382101532,45,62,49,56,53,51,52,48
OMN,Oman,Middle East & North Africa,92118028645.11627,17441.51583215273,5281538.0,208379739265.42117,26623.187175041116,7827002.0,376699172523.25757,37552.13123748626,10031366.0,695157485276.4453,57474.80075863153,12094996.0,0.026592996612495135,0.015690700952417716,0.010902295660077421,-1.734723475976807e-18,166403715023.30792,2273165036304.1577,0.7485939403876767,0.7422107018387976,0.2181683695639723,65,50,61,52,59,55,53,58
GRC,Greece,Europe & Central Asia,224111909946.42966,22304.537388213743,10047817.0,315563253017.39124,35810.34749244374,8812069.0,465523044814.7459,64027.43358080844,7270681.0,692682821734.1907,110377.55121707385,6275577.0,0.014847719482244165,0.021041008482226203,-0.006193288999982038,0.0,173400220139.9648,2489211787095.8115,0.8451311254835316,0.7293579872950836,0.22839934485425503,50,40,54,41,56,37,54,37
PER,Peru,Latin America & Caribbean,225673750818.3434,6595.205835806606,34217848.0,370216696287.00616,9122.26068025159,40583876.0,513515636426.8869,12403.656269785752,41400344.0,657470897908.9778,17227.822818790413,38163319.0,0.014069870072112928,0.012633982711549894,0.001435887360563034,6.505213034913027e-19,151017012525.0505,2789892520332.888,0.7791353469237864,0.7255795397104196,0.1500686444065562,48,82,48,93,54,103,55,107
HUN,Hungary,Europe & Central Asia,160822085387.33902,16620.487972453775,9676135.0,256814178265.13773,29433.119194587645,8725347.0,397846706990.7804,50380.50761466556,7896838.0,646752339469.0929,86687.39017938198,7460743.0,0.018311378211570223,0.021732530021904325,-0.0034211518103341013,-1.3010426069826053e-18,163061938202.73853,2145265345245.2832,0.8344682639281343,0.7186951257396863,0.23869217336946708,54,54,57,49,57,47,56,44
KWT,Kuwait,Middle East & North Africa,122336288131.5622,24791.998092527218,4934507.0,208467252580.24017,32737.946080258127,6367756.0,372962983213.8666,47683.366265038254,7821658.0,620454249782.8367,64617.09489101314,9602014.0,0.02136418628888726,0.012604711303033297,0.00875947498585396,3.469446951953614e-18,137261264598.72327,2377957058076.11,0.3673342656728671,0.3609510271239882,0.19223829023049518,57,36,60,45,60,49,57,52
TZA,Tanzania,Sub-Saharan Africa,71511273169.94342,1043.0441862894716,68560157.0,174106009174.11053,1343.1918606440372,129621102.0,355278276850.5592,1786.9977520103027,198812940.0,612622689395.622,2330.8286175616117,262834721.00000003,0.028261764836745317,0.010580003874718405,0.017681760962026907,6.938893903907228e-18,138123310643.61838,2714904791202.2583,0.7730952796739634,0.6998208113647222,0.1311741746338882,75,154,65,159,61,160,58,163
CIV,Cote d'Ivoire,Sub-Saharan Africa,73123806476.2682,2289.8252588607334,31934230.0,173107483978.8111,3105.234910530338,55746985.0,344907436669.5984,4245.765204196819,81235636.0,608748640323.0374,5850.943353649783,104042819.0,0.0278848875935784,0.012343781536803504,0.015541106056774895,0.0,140621103123.36545,2967804452920.915,0.8092362301613174,0.7359617618520762,0.13403816483658057,72,128,66,134,63,137,59,139
CHL,Chile,Latin America & Caribbean,285164628740.60034,14427.924752611621,19764771.0,401293174335.9358,19748.38244738715,20320306.0,480227811952.3929,27364.3342659229,17549406.0,562363888435.5288,41871.78670252569,13430616.0,0.00893529566424982,0.014019035580042492,-0.005083739915792673,0.0,115931121723.291,2763352713778.227,0.8717709739191031,0.8182151667057361,0.15804557663352323,42,59,47,62,55,66,60,67
MAR,Morocco,Middle East & North Africa,133821663983.33578,3514.1161219833166,38081173.0,249853877855.18527,5751.643621012538,43440431.0,393690759070.4944,9261.148791680926,42509927.0,561472206797.6045,14820.682165167442,37884370.0,0.01886913456648228,0.01893731071184943,-6.81761453671487e-05,1.7618285302889447e-19,113012683169.35612,2185082744722.8557,0.7674544862408611,0.7610712476919822,0.21436523287027068,56,117,58,117,58,116,61,114
LKA,Sri Lanka,South Asia,89841852087.30634,3888.65753347184,23103565.0,179985453858.59677,7253.4739435608635,24813690.0,320390790740.85675,13442.899360133028,23833459.0,542526532588.10254,25531.374034083707,21249406.0,0.02366034298157925,0.02476110604192165,-0.0011007630603424015,-8.673617379884035e-19,126218820280.03735,1979532340077.505,0.8301004694212587,0.7610493559969214,0.28211101231322494,66,111,63,104,64,93,62,87
HKG,"Hong Kong SAR, China",East Asia & Pacific,337016280806.055,45451.16882837739,7414909.0,466701396485.20483,76626.26680230776,6090619.0,556579828612.1016,143400.17819060897,3881305.0,503925211402.6132,242237.84624488268,2080291.0,0.0052933766684693856,0.022016862396365043,-0.016723485727895657,0.0,83925432859.50066,3054258385580.371,0.9251537089560365,0.8409710962787268,0.2677536587862341,40,19,43,17,52,10,63,9
KEN,Kenya,Sub-Saharan Africa,101581493378.56432,1800.038881164242,56432944.0,214616591074.43835,2567.391736961387,83593239.0,354519109855.99304,3542.9724891872015,100062620.0,487249552101.25867,4676.3012999722505,104195500.0,0.020630461215555906,0.012561831731937772,0.008068629483618129,5.204170427930421e-18,121009049711.17445,2140769132979.7852,0.8442629477858786,0.7709884794766374,0.13584030406194136,62,136,59,139,62,142,64,142
TKM,Turkmenistan,Europe & Central Asia,59395060761.00869,7925.15532875033,7494498.0,136967039317.35913,14208.629485183486,9639708.0,250762686124.6679,24415.371366484556,10270689.0,428475762134.4869,43077.61931612063,9946598.0,0.02600030396383385,0.022275811439725235,0.0037244925241086122,1.3010426069826053e-18,113086307760.80545,1479198452627.2517,0.7955962974024056,0.6798231592139575,0.2322134220744165,81,74,70,72,70,70,65,65
MMR,Myanmar,East Asia & Pacific,65475231594.317184,1201.3783902547464,54500091.0,136420352703.79187,2327.069798945781,58623232.0,235994623572.63547,4253.622841246429,55480853.0,419077214618.00006,8439.119000262634,49658882.0,0.02442609550675355,0.025650110041687536,-0.001224014534933989,4.119968255444917e-18,97644879243.51407,1591205273674.7866,0.8584697757097333,0.7742871630324237,0.26822905989039,77,151,71,141,73,136,66,131
UGA,Uganda,Sub-Saharan Africa,47175523656.87273,943.2257698710766,50015092.0,132927381467.35175,1555.9582255128723,85431202.0,271395815954.72687,2434.6826077626006,111470717.0,411406846837.17816,3404.6939474154033,120835192.0,0.028496150373112927,0.016889535008722607,0.011606615364390324,-3.469446951953614e-18,90079453663.83597,1617743203970.5242,0.9764033840588299,0.9031289157495885,0.14641707678018168,88,158,74,154,65,151,67,149
GHA,Ghana,Sub-Saharan Africa,71641064559.57791,2080.9307536017054,34427414.0,147445888046.28052,2916.6567951142592,50553047.0,245753011222.55026,3966.8383675548826,61951859.0,379010976551.849,5611.008493930338,67547746.0,0.021919693810660872,0.013051515779596843,0.00886817803106403,-1.734723475976807e-18,81743572905.16847,1869440189770.8022,0.8266160597280983,0.7533415914188568,0.13523534999086276,74,132,69,137,71,140,68,140
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,57764649697.7874,528.6111279314625,109276265.0,133643001546.02823,612.3500886926763,218246072.0,252855609917.4879,749.9818193654241,337148986.0,378458646688.2499,878.6866670366373,430709445.0,0.024733287098403903,0.006686517305559914,0.01804676979284399,0.0,74667330815.09035,1793914965165.2063,0.6150593094477675,0.5417848411385262,0.1177854326220299,83,170,73,172,69,172,69,172
SVK,Slovak Republic,Europe & Central Asia,107642687057.82248,19547.37214947128,5506760.0,163496385264.42114,33119.98029052661,4936488.0,254006707947.81613,62094.05141198294,4090677.0,367001684894.5451,107084.49216347761,3427216.0,0.016138804606762373,0.02237864879938282,-0.006239844192620449,0.0,84733798737.82036,1378391027571.8257,0.8104662529795293,0.6946931147910815,0.23337576986763772,60,45,68,44,67,39,70,39
CMR,Cameroon,Sub-Saharan Africa,42224333289.570175,1449.825039307109,29123744.0,103603708753.3331,2027.6159777491027,51096317.0,195136740227.29913,2691.037296743741,72513577.0,333441970044.7781,3751.7793397535,88875688.0,0.027190423345439214,0.012510359624247805,0.014680063721191409,0.0,78903403196.8691,1663337082293.5112,0.8163210895799712,0.7430466212707297,0.13555839579148762,91,140,81,144,75,143,71,143
AFG,Afghanistan,South Asia,16101460730.508835,377.5476581485456,42647492.0,60682279395.0101,789.2589301561362,76885135.0,151579980482.05875,1386.1545825748638,109352869.0,325027639839.4232,2496.0511400874752,130216739.0,0.039539476682835056,0.024852215929273416,0.014687260753561642,-1.734723475976807e-18,75440853719.89046,1286645708144.919,0.8050079873383351,0.7359568739139977,0.2754349675767478,124,174,103,169,82,166,72,161
GTM,Guatemala,Latin America & Caribbean,82262291999.23517,4469.232182162435,18406359.0,167583050077.44214,6792.753493623758,24670857.0,253499562607.84637,9340.444215633328,27139990.0,323346143402.3032,12478.581655270631,25912091.0,0.018010665467577545,0.013510487954243434,0.0045001775133341115,-8.673617379884035e-19,74025008576.97606,1472865342004.76,0.824112846453809,0.770557039240442,0.1513764859749188,68,104,67,109,68,115,73,122
ECU,Ecuador,Latin America & Caribbean,112700914968.792,6214.388998668356,18135478.0,185357113393.46564,8687.025100460085,21337237.0,263098021812.21326,12291.841142069348,21404281.0,315071292966.36255,16502.653941147386,19092159.0,0.013527123690254132,0.01285070794097141,0.0006764157492827223,0.0,68404251597.33682,1337834439999.151,0.8259047191863297,0.7723489119729627,0.14857999166642485,58,88,62,96,66,104,74,109
DOM,Dominican Republic,Latin America & Caribbean,101427839930.17854,8875.723825326668,11427557.0,174277180390.5467,13409.760797986526,12996293.0,241071669529.62268,18658.72285418222,12920052.0,298980000216.38763,25608.762741330567,11674910.0,0.014224066753250865,0.013942298653686914,0.00028176809956395425,-3.469446951953614e-18,63689808389.134445,1106120787841.2249,0.9424250569798222,0.8888692497664552,0.16188813947627076,63,72,64,73,72,79,75,86
KHM,Cambodia,East Asia & Pacific,37299105345.55235,2114.6054851206923,17638801.0,90516837036.66098,4127.260915277212,21931455.0,167991559044.4018,7187.378425349454,23373134.0,294852299613.39343,12966.891284223395,22738858.0,0.02720401593017475,0.023862250279681883,0.003341765650492869,-8.673617379884035e-19,70377436803.19261,1017185927074.3202,0.8368898863622836,0.7527072736849739,0.2670358759589841,96,131,87,126,80,124,76,118
JOR,Jordan,Middle East & North Africa,46212626655.76223,4000.0971754359894,11552876.0,98543276630.19968,6020.72128642172,16367354.0,176211942129.6278,8966.768169317535,19651667.0,292346150862.13495,13710.414361618801,21322926.0,0.02427217741254269,0.01620838239140176,0.00806379502114093,1.734723475976807e-18,59636173871.074905,1281981484617.8635,0.6072042986438703,0.6008210600949916,0.20335997256200944,89,109,82,115,77,117,77,116
PNG,Papua New Guinea,East Asia & Pacific,26794577091.557068,2533.406327683488,10576502.0,66872364901.03878,4486.09406316527,14906590.0,135789736962.67743,7724.577901411317,17578920.0,270639071613.21167,14518.842109422236,18640541.0,0.03042877071600379,0.022972138025242003,0.007456632690761783,2.6020852139652106e-18,61389115675.64589,940127957269.569,0.6937147975532824,0.6095321848759727,0.24841129922093141,106,125,97,124,87,121,78,115
LBY,Libya,Middle East & North Africa,56863406768.67343,7704.000755542074,7381023.0,104553431503.33176,11290.129694909972,9260605.0,169673809062.59412,17169.65141872802,9882193.0,269103939246.80316,27505.705407966005,9783568.0,0.020453232589010654,0.016745443157461726,0.003707789431548931,-3.0357660829594124e-18,60958046024.5884,993437405059.8894,0.596731533957313,0.590348295408434,0.19812098440075068,84,75,80,80,79,82,79,81
PAN,Panama,Latin America & Caribbean,76445209781.57703,16929.22295015167,4515577.0,135666647445.4249,24094.1853284905,5630680.0,202223020808.7007,33604.580073439865,6017722.0,267464529687.15393,45295.14584806111,5904927.0,0.016479114289723994,0.012949454918280702,0.0035296593714432907,1.3010426069826053e-18,66263546666.63998,1099864471365.1848,0.9502104854355732,0.8966546782222062,0.15872554859092994,70,52,72,54,74,59,80,63
AZE,Azerbaijan,Europe & Central Asia,58872587431.17792,5695.55931631699,10336577.0,109087378621.6102,9718.31865765228,11224923.0,172072010031.10773,15933.834294976834,10799159.0,267308285956.37695,26673.959713528453,10021320.0,0.019908250627583016,0.020315802552298316,-0.00040755192471529726,-2.656295322589486e-18,65031799825.16039,884413737199.5221,0.8874640418680793,0.7716909036796313,0.22469627354243216,82,95,77,86,78,86,81,83
