ISO3,Country,Region,GDP_2024,GDPpc_2024,Pop_2024,GDP_2050,GDPpc_2050,Pop_2050,GDP_2075,GDPpc_2075,Pop_2075,GDP_2100,GDPpc_2100,Pop_2100,g_agg,g_pc,g_pop,identity_residual,GDP_2100_lo,GDP_2100_hi,beta_expansion,beta_contraction,alpha_decadal,rank_agg_2024,rank_pc_2024,rank_agg_2050,rank_pc_2050,rank_agg_2075,rank_pc_2075,rank_agg_2100,rank_pc_2100
RUS,Russian Federation,Europe & Central Asia,1580293378849.8423,10912.089235161551,144820423.0,2366704015332.4365,17385.26240526895,136132775.0,3887161883426.984,30237.566309959795,128554059.0,6218360641834.353,49201.14018362127,126386515.0,0.01802494469721118,0.0198163884068004,-0.001791443709589219,-1.951563910473908e-18,1550076133540.3608,20612161851731.91,0.9800000000000003,1.22,0.2224143042481382,13,67,14,66,11,60,13,57
ITA,Italy,Europe & Central Asia,2065819238301.8225,34811.58465602652,59342867.0,2528654611115.8193,48730.026147949175,51891099.0,3515264817163.641,84416.90377857476,41641717.0,4736497345349.824,133887.02578306355,35376821.0,0.010918039902086372,0.017724291176051333,-0.00680625127396496,-8.673617379884035e-19,1238536381721.6975,14755888986544.99,0.9800000000000003,1.22,0.22571379021565552,8,28,12,28,13,28,14,27
ESP,Spain,Europe & Central Asia,1412924704033.5063,29490.903607142747,47910526.0,1833889240094.6257,40817.89671715317,44928558.0,2668245338625.6406,70879.85472734035,37644622.0,3831516651612.2637,115659.77499440988,33127478.000000004,0.013126301356968762,0.017981197945099787,-0.004854896588131024,-1.734723475976807e-18,920298166843.107,13216489740567.127,0.9800000000000003,1.22,0.23208998360197328,14,31,17,32,18,30,15,29
ISR,Israel,Middle East & North Africa,422894187122.11914,45050.94716653123,9387021.0,1003087755014.8748,76614.14906807574,13092722.0,2070717227318.9966,124230.74721823992,16668314.999999998,3683143887904.909,186516.2519499079,19747040.0,0.028478947167113907,0.01869374169068695,0.009785205476426955,3.469446951953614e-18,1047336301936.6125,11747367838706.113,0.9800000000000003,1.22,0.22005074566032554,32,20,23,15,21,15,16,18
NGA,Nigeria,Sub-Saharan Africa,526843403945.6085,2264.245254777512,232679478.0,1282333430960.4258,3570.114136105255,359185556.0,2460239532731.958,5504.265997646865,446969593.0,3586553487240.592,7522.957903899697,476747781.0,0.025237416194424996,0.015798919952016387,0.00943849624240861,-1.734723475976807e-18,744534856162.5538,16583468206238.643,0.9800000000000003,1.22,0.13488156826199799,24,129,20,131,19,133,17,135
NLD,Netherlands,Europe & Central Asia,932026913987.8931,51129.52468074281,18228742.0,1528409062545.0276,80618.77669723053,18958475.0,2360324288861.421,128337.5222452273,18391537.0,3537547086891.684,202058.7433862232,17507518.0,0.017550357377723085,0.018081530936940968,-0.0005311735592178839,7.589415207398531e-19,1008495117665.9069,11080101204520.996,0.9800000000000003,1.22,0.22770696265015725,17,13,18,13,20,11,18,12
KOR,"Korea, Rep.",East Asia & Pacific,1932745548315.1235,37371.144871892204,51717590.0,2471767232378.4443,54754.00162466444,45143134.0,2944518374641.497,92088.62403257891,31974833.0,3528549963889.786,161498.63687605353,21848791.0,0.007920334941141421,0.019257866093166737,-0.011337531152025314,-1.734723475976807e-18,1024996851574.9423,9509941693549.508,0.9800000000000003,1.22,0.2834336694757407,10,26,13,27,15,25,19,25
ARE,United Arab Emirates,Middle East & North Africa,448748613358.5682,40694.96360825816,11027129.0,920499691215.2666,59899.53866051355,15367392.0,1785373443790.4407,87200.75852163654,20474288.0,3467376993890.9287,132675.33955630218,26134299.0,0.02690382668114156,0.015550009835483991,0.01135381684565757,-1.734723475976807e-18,808599999261.5828,10761967549121.2,0.9800000000000003,1.22,0.20838901975429489,28,24,26,25,22,27,20,28
BRA,Brazil,Latin America & Caribbean,1991068635861.1792,9391.896406119578,211998573.0,2699140574120.7734,12410.452314349375,217489299.0,2897032739227.4956,14864.512750562573,194895910.0,3244493626917.7393,19860.510001255472,163364064.0,0.00642483938496555,0.009853764540746605,-0.0034289251557810554,4.336808689942018e-19,726650105804.54,12991140685937.535,0.9800000000000003,1.22,0.15307767038669567,9,71,10,74,16,86,21,94
MEX,Mexico,Latin America & Caribbean,1351001972185.5928,10323.946018431547,130861007.0,2155935848997.6143,14474.587319972934,148946274.0,2723212465516.235,18625.127234241485,146211751.0,3112343333387.745,23895.36389705429,130248836.0,0.010980650093362802,0.011042347471330403,-6.169737796760202e-05,9.0801931945661e-19,770832556107.3473,13494109972215.559,0.9800000000000003,1.22,0.1488050560450499,15,68,15,68,17,70,22,83
MYS,Malaysia,East Asia & Pacific,412767397953.5922,11608.391751439758,35557673.0,963935582813.4492,21764.293182937345,44289772.0,1722333534282.7217,37158.351153253665,46351183.0,2713081726586.594,61624.36306760323,44026122.0,0.02477573951377271,0.02196485570103883,0.002810883812733879,1.3010426069826053e-18,723497909171.482,8217995823027.432,0.9800000000000003,1.22,0.2632626110949559,33,64,25,55,25,53,23,51
SWE,Sweden,Europe & Central Asia,581372334803.1775,54810.25639798566,10606999.0,1014788549443.4846,89727.8292431746,11309630.0,1643736403390.4414,143905.6768854134,11422318.0,2524576035147.6514,222098.9824440772,11366896.0,0.01932153970400708,0.01841112911025782,0.0009104105937492638,-1.8431436932253575e-18,681184564328.0717,8589557378957.916,0.9800000000000003,1.22,0.22655972643067465,22,12,22,9,26,9,24,8
CHE,Switzerland,Europe & Central Asia,818705075197.716,91762.70104113828,8921981.0,1167935710218.6035,125012.03737579762,9342586.0,1748687354374.6724,191269.43956398437,9142534.0,2492115235395.579,273074.67265104776,9126131.0,0.014646884283088687,0.014349202311285815,0.00029768197180287233,-4.87890977618477e-19,696710650156.2249,9458643684765.273,0.9800000000000003,1.22,0.22066567436967763,19,3,21,3,23,3,25,3
PHL,Philippines,East Asia & Pacific,441218237452.0684,3808.7384269858544,115843670.0,992153193814.4631,7383.551401214515,134373439.0,1735169858090.5488,13230.719397793475,131147053.0,2463986281666.8174,21571.92348857361,114221909.0,0.022631528086676626,0.022817034445994467,-0.00018550635931784172,4.0657581468206416e-19,584959164958.8071,8869159363713.451,0.9800000000000003,1.22,0.25121050021342073,30,113,24,105,24,94,26,89
IRQ,Iraq,Middle East & North Africa,199793108942.4089,4339.365011336035,46042015.0,582796134418.9459,8102.408764491888,71928750.0,1303333131011.3345,14302.835075245173,91124111.0,2424488268206.4336,24088.53460291206,100649056.0,0.03284333397159273,0.02255273628975846,0.01029059768183427,1.734723475976807e-18,539181428540.5632,9569760633413.205,0.9800000000000003,1.22,0.22035769391461654,52,105,39,100,29,89,27,81
BEL,Belgium,Europe & Central Asia,540662808289.65234,46057.90305926207,11738763.0,860696655930.7502,72504.71496705899,11870906.0,1399055661035.8286,122459.23915450193,11424664.0,2251221366856.1016,203530.63045944594,11060848.0,0.018768846947158985,0.019551541377816718,-0.0007826944306577328,6.505213034913027e-19,625730800755.5457,6300849283143.324,0.9800000000000003,1.22,0.22810874327124797,23,18,28,18,27,17,28,11
BGD,Bangladesh,South Asia,332056505597.59717,1913.1826620983175,173562364.0,789913601254.5557,3678.994566562569,214709097.0,1384798426079.1992,6136.197435156062,225676967.0,2173858677811.183,10421.356595482079,208596516.0,0.024723077736104212,0.0223038032740224,0.0024192744620818133,-4.336808689942018e-19,431047944797.27673,8317842851866.256,0.9800000000000003,1.22,0.26948521799743413,41,135,32,130,28,131,29,125
KAZ,Kazakhstan,Europe & Central Asia,238259133478.12253,11570.14990882501,20592571.0,569218971422.2625,21444.14137751648,26544265.0,1160335482772.025,37654.626374106825,30815217.0,2031137013075.7666,60320.92227930726,33672181.0,0.02819726503565254,0.021726980467819023,0.006470284567833515,8.673617379884035e-19,526749693500.7604,7267217109171.449,0.9800000000000003,1.22,0.23137240713638849,46,65,40,56,32,52,30,52
VNM,Viet Nam,East Asia & Pacific,389206265822.6526,3853.997266782136,100987686.0,773940780946.3467,7035.255553544324,110008908.0,1284464820411.707,12438.346385465771,103266526.0,1956384705063.353,21333.432212558466,91705108.0,0.021246632385761435,0.022515323274243063,-0.0012686908884816316,3.686287386450715e-18,499347122051.2768,7282908272672.53,0.9800000000000003,1.22,0.27198591659428223,36,112,33,108,30,96,31,90
IRL,Ireland,Europe & Central Asia,508869319900.12964,96834.9521800081,5255017.0,799393208441.9004,133900.76794131438,5970042.0,1166410878052.1685,204339.91902723763,5708189.0,1536222210517.4185,290614.3278089446,5286120.0,0.014538030616603654,0.014460382221050169,7.764839555348425e-05,1.1519648082658485e-18,421900965172.9676,5282530836172.2295,0.9800000000000003,1.22,0.24437219297186846,26,2,31,2,31,2,32,2
THA,Thailand,East Asia & Pacific,471882490676.6162,6584.283337744872,71668011.0,682937389362.0427,10287.876649885588,66382735.0,968733857989.1448,17534.44361480845,55247482.0,1433231687000.864,31461.52216006857,45555065.0,0.01461785658281722,0.02057999715402358,-0.005962140571206362,8.673617379884035e-19,346474369441.49664,4804530459235.913,0.9800000000000003,1.22,0.2678274622967556,27,84,35,80,37,75,33,68
QAT,Qatar,Middle East & North Africa,177221108048.98288,58135.34015751189,3048423.0,370548926412.8921,88978.84418004923,4164461.000000001,698515844693.675,125850.63817414145,5550356.0,1414645817464.604,194526.40521244082,7272256.0,0.02733205686940655,0.015892028552920642,0.011440028316485912,-3.469446951953614e-18,314554900791.3911,4542296698947.462,0.9800000000000003,1.22,0.2105624417978428,53,10,49,10,45,14,34,16
IRN,"Iran, Islamic Rep.",Middle East & North Africa,526092441393.7785,5745.390820878184,91567738.0,846427038972.5134,8309.547202483202,101861993.0,1100241014885.2153,11724.570282440522,93840626.0,1400688864701.4426,17498.70413615515,80045291.0,0.012884769729111324,0.014654327524145153,-0.0017695577950338278,-6.505213034913027e-19,314095688609.9953,5893575871012.02,0.9800000000000003,1.22,0.20566192174128003,25,94,29,97,34,103,35,100
AUT,Austria,Europe & Central Asia,434366966300.0587,47623.7114279241,9120813.0,620289249075.81,71098.76711200469,8724332.0,924009412000.2019,116413.45050490694,7937308.0,1395008843044.7026,188531.82924783207,7399328.0,0.015352188316266847,0.01810442199487427,-0.002752233678607425,3.0357660829594124e-18,382290380382.16565,4206444219948.8345,0.9800000000000003,1.22,0.2284032889825868,31,15,37,19,39,19,36,17
DNK,Denmark,Europe & Central Asia,359061811347.71497,60069.77791521062,5977412.0,584296842756.0874,95397.92607675295,6124838.0,899930086829.0354,149364.94829895548,6025042.0,1389596078516.9019,237002.3684129839,5863216.0,0.01780623477337255,0.018060043192546914,-0.0002538084191743623,-8.131516293641283e-19,410058866295.84235,4280016853190.526,0.9800000000000003,1.22,0.22472466254329812,39,9,38,8,40,6,37,6
UZB,Uzbekistan,Europe & Central Asia,135919481321.57135,3737.9684388955843,36361859.0,355933945854.58875,6817.253377289579,52210755.0,719462734852.1638,11054.176827748226,65085148.0,1337461891443.342,17988.726314723746,74350005.0,0.030085083219549415,0.020673723422962708,0.009411359796586707,0.0,354424994008.3589,5065160151982.591,0.9800000000000003,1.22,0.22874727090726746,55,115,50,111,44,107,38,97
ZAF,South Africa,Sub-Saharan Africa,368733201858.9377,5760.809358157509,64007187.0,652588134572.2849,8242.10858154098,79177328.0,942651484427.2878,10672.756988915802,88323147.0,1329807995052.5137,14099.727276700105,94314448.0,0.016877848603111832,0.011777335219912505,0.005100513383199327,0.0,293997627160.58466,5825763862017.63,0.9800000000000003,1.22,0.13122439910437225,37,93,36,99,38,109,39,115
AGO,Angola,Sub-Saharan Africa,104638490374.21423,2761.9412824618034,37885849.0,320252483456.4652,4310.529444886788,74295394.0,736794540645.1011,6394.629081427214,115220841.0,1326132585015.2742,8838.198619675873,150045574.0,0.033414614390706324,0.015304595843865045,0.018110018546841276,3.469446951953614e-18,280548638138.91595,5936095037678.742,0.9800000000000003,1.22,0.13440088640135084,61,122,52,126,42,129,40,131
NOR,Norway,Europe & Central Asia,444825110453.07306,79765.50667479692,5576660.0,686226699241.7854,116312.98114602735,5899829.0,988872322851.9362,172952.97937325152,5717579.0,1319368857628.2231,243712.95825235973,5413618.0,0.014305625899681693,0.014696052215246608,-0.0003904263155649124,-3.0899761915836876e-18,324666769074.75696,5212421613725.122,0.9800000000000003,1.22,0.23000930590530408,29,4,34,4,36,4,41,5
POL,Poland,Europe & Central Asia,653823370851.1653,16965.151167798347,38539201.0,820429829523.5447,25002.359642135034,32814096.0,995571330790.9055,38990.53629004568,25533666.0,1262970624217.1738,65337.876027688275,19329839.0,0.008662955572570737,0.01774224461073772,-0.009079289038166983,-1.734723475976807e-18,291922737721.59674,4144519562176.6294,0.9800000000000003,1.22,0.2372599208103195,20,51,30,52,35,50,42,48
ARG,Argentina,Latin America & Caribbean,600283645369.5046,13136.413617816426,45696159.0,907278176381.114,18780.74951050708,48308944.0,1143268004412.8228,25341.126294922193,45115122.0,1211443908357.6074,31666.77710752244,38255990.0,0.009239025711317437,0.011577369091696946,-0.0023383433803795097,8.673617379884035e-19,296141984464.59546,4982343885019.048,0.9800000000000003,1.22,0.14529452170516924,21,60,27,65,33,65,43,67
DZA,Algeria,Middle East & North Africa,219601827982.43463,4690.912615485732,46814308.0,461647247348.2848,7750.238457419279,59565554.0,800170105835.6531,12436.171217625028,64342159.0,1152606286985.0283,17873.32125458972,64487527.0,0.021815328419110797,0.017601079174874388,0.004214249244236407,1.734723475976807e-18,239257607438.62906,4564150626101.141,0.9800000000000003,1.22,0.20511337849792102,51,101,43,104,41,97,44,99
NZL,New Zealand,East Asia & Pacific,226942506516.8489,43526.07287628116,5213944.0,426523321201.62524,74109.81365339585,5755288.0,719561846665.1543,122667.53063529232,5865952.0,1135773478592.7043,195408.84786653123,5812293.0,0.021189111402695294,0.019759656373261086,0.0014294550294342073,8.673617379884035e-19,306100906798.2339,3513723517996.905,0.9800000000000003,1.22,0.24560931179582002,47,22,44,17,43,16,45,14
ETH,Ethiopia,Sub-Saharan Africa,109994665124.8636,832.9157897489218,132059767.0,299749191716.2036,1332.0891211852343,225021875.0,565029540398.643,1828.2324660111915,309057820.0,908228695106.1326,2472.7863380756708,367289596.0,0.02777716247360136,0.014318004231631253,0.013459158241970108,0.0,222708229165.11725,3920747260086.8994,0.9800000000000003,1.22,0.14507925467414262,59,161,55,160,49,163,46,164
FIN,Finland,Europe & Central Asia,259174999923.78067,46138.63217870843,5617310.0,408536257168.3021,76338.44493950965,5351645.0,628156225567.5652,125908.41990910094,4988993.0,898553702294.5337,195292.8440142536,4601058.0,0.016358986373069786,0.018984863012297314,-0.002625876639227528,4.336808689942018e-19,253780618868.67822,2560411544389.4478,0.9800000000000003,1.22,0.23084013202902107,43,17,45,16,48,13,47,15
PRT,Portugal,Europe & Central Asia,242681461038.05328,23278.14521051816,10425292.0,320942113211.90985,32848.84454196919,9770271.0,505703702511.1765,56552.973601258105,8942124.0,869166098464.9231,99288.02709724416,8753987.0,0.01678663843406029,0.01908565847554373,-0.0022990200414834392,-1.3010426069826053e-18,201622961659.54285,2746974296252.4907,0.9800000000000003,1.22,0.23194436968630214,44,38,51,40,51,34,48,32
TZA,Tanzania,Sub-Saharan Africa,71511273169.94342,1043.0441862894716,68560157.0,206722690052.58698,1594.822809426408,129621102.0,466020523098.19824,2344.0150480054176,198812940.0,858902109366.8364,3267.8411212148653,262834721.00000003,0.03270789279839724,0.01502613183637033,0.017681760962026907,0.0,172215137731.33466,3858698146974.4565,0.9800000000000003,1.22,0.1311741746338882,75,154,62,154,53,156,49,152
KWT,Kuwait,Middle East & North Africa,122336288131.5622,24791.998092527218,4934507.0,228278059295.8385,35849.0588043635,6367756.0,450043570796.18066,57538.12948561298,7821658.0,813077015014.6111,84677.75770943586,9602014.0,0.02492173844365483,0.016162263457800863,0.00875947498585396,6.938893903907228e-18,167624842812.9265,3038520437806.8325,0.9800000000000003,1.22,0.19223829023049518,57,36,59,38,54,33,50,37
OMN,Oman,Middle East & North Africa,92118028645.11627,17441.51583215273,5281538.0,222730463465.46832,28456.6764471848,7827002.0,405323719474.2406,40405.63563070479,10031366.0,762755763333.8777,63063.74663818638,12094996.0,0.027814042167047772,0.01691174650697035,0.010902295660077421,1.734723475976807e-18,178039884520.69733,2413737540916.6343,0.9800000000000003,1.22,0.2181683695639723,65,50,61,46,60,49,51,50
CIV,Cote d'Ivoire,Sub-Saharan Africa,73123806476.2682,2289.8252588607334,31934230.0,195726641953.2654,3510.981660322355,55746985.0,417605253445.13226,5140.665771917294,81235636.0,762390961259.262,7327.6653649615355,104042819.0,0.030846125169761842,0.015305019112986951,0.015541106056774895,-3.469446951953614e-18,166216605884.88754,3554660593092.3213,0.9800000000000003,1.22,0.13403816483658057,72,128,63,133,57,136,52,137
CZE,Czechia,Europe & Central Asia,225330528197.14905,20988.58863525956,10735859.0,310017578404.4408,31552.208199021752,9825543.0,485226138696.6022,55286.439850648305,8776585.0,751490826189.7354,91332.50910537718,8228075.999999999,0.015848561359447594,0.019349051336545853,-0.0035004899770982568,-2.168404344971009e-18,184032167012.50742,2374051982821.3237,0.9800000000000003,1.22,0.22688968748253563,49,43,53,42,52,37,53,35
COL,Colombia,Latin America & Caribbean,362726068816.8113,6858.593562518399,52886363.0,542966079102.3213,9143.09699447157,59385357.0,657614833660.0845,11779.303633166592,55827989.0,717652758393.6414,15243.0142890978,47080764.0,0.008978130403011679,0.010508143658188336,-0.0015300132551766571,-6.505213034913027e-19,165384574960.61078,3178039700869.5015,0.9800000000000003,1.22,0.15306408499203353,38,79,41,92,46,101,54,112
SGP,Singapore,East Asia & Pacific,402384906082.25574,68991.46200042208,5832387.0,517089347854.18274,85023.94282349806,6081691.0,641704787538.6195,117829.98116949185,5446023.0,693636848525.8027,166618.98849337996,4163012.0,0.0071649926603690565,0.011601670289107687,-0.0044366776287386315,8.673617379884035e-19,190899808079.76453,2424374733686.71,0.9800000000000003,1.22,0.27549763901318264,35,5,42,12,47,18,55,24
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,57764649697.7874,528.6111279314625,109276265.0,179350650641.5231,821.7818034384743,218246072.0,416154134171.5791,1234.3330440020338,337148986.0,676311532411.9819,1570.2268437878856,430709445.0,0.032372063486795354,0.014325293693951358,0.01804676979284399,6.938893903907228e-18,135328396126.24712,3222732808418.021,0.9800000000000003,1.22,0.1177854326220299,83,170,65,171,58,171,56,172
PER,Peru,Latin America & Caribbean,225673750818.3434,6595.205835806606,34217848.0,381315247491.979,9395.73261784998,40583876.0,513705978671.32446,12408.253870337996,41400344.0,599288228979.9634,15703.252355487304,38163319.0,0.01285068802807011,0.011414800667507075,0.001435887360563034,6.505213034913027e-19,146984299713.1702,2587595598384.846,0.9800000000000003,1.22,0.1500686444065562,48,82,48,89,50,98,57,110
ROU,Romania,Europe & Central Asia,240687526848.85406,12657.713014467989,19015088.0,307353212267.21277,19176.895938908903,16027266.0,411151308509.01685,31718.201361067688,12962630.0,565591506287.1067,52524.311783936355,10768185.0,0.011241744396987876,0.018723807765476424,-0.007482063368488548,0.0,134490902804.54062,1927659488785.4377,0.9800000000000003,1.22,0.23102088382101532,45,62,54,62,59,59,58,55
HUN,Hungary,Europe & Central Asia,160822085387.33902,16620.487972453775,9676135.0,230138716720.34875,26375.88129393006,8725347.0,341838519778.1721,43288.024875041396,7896838.0,541054259041.7643,72520.15771643177,7460743.0,0.01596343254664385,0.019384584356977957,-0.0034211518103341013,-4.7704895589362195e-18,131347168875.82365,1843767781398.0378,0.9800000000000003,1.22,0.23869217336946708,54,54,58,49,64,45,59,44
KEN,Kenya,Sub-Saharan Africa,101581493378.56432,1800.038881164242,56432944.0,228209976939.64703,2730.00519742568,83593239.0,391764481720.4834,3915.1931232710417,100062620.0,532884915354.79333,5114.279554825241,104195500.0,0.021808475202976116,0.013739845719357985,0.008068629483618129,1.734723475976807e-18,122783144905.24527,2365674253286.9233,0.9800000000000003,1.22,0.13584030406194136,62,136,60,139,61,140,60,141
GRC,Greece,Europe & Central Asia,224111909946.42966,22304.537388213743,10047817.0,268809975964.37268,30504.751604234225,8812069.0,362537239652.49493,49862.900002419985,7270681.0,525551402283.1254,83745.51093598652,6275577.0,0.011214506268596682,0.017407795268578722,-0.006193288999982038,-1.734723475976807e-18,141290646277.75912,1693898521334.3303,0.9800000000000003,1.22,0.22839934485425503,50,40,56,44,63,42,61,38
MAR,Morocco,Middle East & North Africa,133821663983.33578,3514.1161219833166,38081173.0,256170546425.5444,5897.053517391308,43440431.0,385340317748.64465,9064.713702017052,42509927.0,499606276994.17847,13187.66227323243,37884370.0,0.017333056505863,0.017401232651230152,-6.81761453671487e-05,-3.2932640989247197e-18,107393445814.03108,1973412308376.3171,0.9800000000000003,1.22,0.21436523287027068,56,117,57,118,62,116,62,117
LKA,Sri Lanka,South Asia,89841852087.30634,3888.65753347184,23103565.0,176935086846.1537,7130.5431334941995,24813690.0,297752993995.27026,12493.06674265243,23833459.0,464046493882.50037,21838.09250397401,21249406.0,0.021604392420054932,0.022705155480397334,-0.0011007630603424015,-8.673617379884035e-19,102810827657.8424,1638605862407.0364,0.9800000000000003,1.22,0.28211101231322494,66,111,66,106,65,95,63,86
GHA,Ghana,Sub-Saharan Africa,71641064559.57791,2080.9307536017054,34427414.0,159236575069.4594,3149.8907488100454,50553047.0,276400408978.7811,4461.535350840419,61951859.0,434655772028.60815,6434.793131788708,67547746.0,0.023722183581868006,0.014854005550803975,0.00886817803106403,0.0,86953061737.39014,2067118533722.2805,0.9800000000000003,1.22,0.13523534999086276,74,132,69,136,66,138,64,140
CHL,Chile,Latin America & Caribbean,285164628740.60034,14427.924752611621,19764771.0,389016094180.4002,19144.20453020738,20320306.0,428833869033.8285,24435.805350553088,17549406.0,430258667752.49146,32035.661488087477,13430616.0,0.0054121042439463606,0.010495844159739033,-0.005083739915792673,0.0,98696183392.09924,1765216381885.3508,0.9800000000000003,1.22,0.15804557663352323,42,59,47,63,56,66,65,66
TKM,Turkmenistan,Europe & Central Asia,59395060761.00869,7925.15532875033,7494498.0,143834934255.14746,14921.088300096586,9639708.0,265681193012.38702,25867.903605336218,10270689.0,424323981902.45703,42660.21225573377,9946598.0,0.02587218685487742,0.022147694330768807,0.0037244925241086122,1.3010426069826053e-18,120162895148.26427,1538336161956.621,0.9800000000000003,1.22,0.2322134220744165,81,74,70,67,68,63,66,60
UGA,Uganda,Sub-Saharan Africa,47175523656.87273,943.2257698710766,50015092.0,133230748312.46048,1559.5092330839555,85431202.0,264413940231.58707,2372.0484387983893,111470717.0,412533388418.2189,3414.016906748647,120835192.0,0.028532130955544605,0.01692551559115428,0.011606615364390324,0.0,91138449745.93123,1676955884082.9136,0.9800000000000003,1.22,0.14641707678018168,88,158,74,157,69,154,67,151
